"","asvs","feature","module_number","module_name","Sample","clr_abundance","sex","timepoint","Cage.Litter","Cohort","Diet","Treatment","legend"
"205","2","2","MGB037","Inositol synthesis","105w10",3.45373212286716,"M","w10",105,1,"Control","Vehicle","Control Vehicle"
"206","2","2","MGB037","Inositol synthesis","105w5",2.74180797728171,"M","w5",105,1,"Control","Vehicle","Control Vehicle"
"207","2","2","MGB037","Inositol synthesis","106w10",3.42829844840249,"M","w10",105,1,"Control","Vehicle","Control Vehicle"
"208","2","2","MGB037","Inositol synthesis","106w5",3.23433649229067,"M","w5",105,1,"Control","Vehicle","Control Vehicle"
"209","2","2","MGB037","Inositol synthesis","109w10",3.72272890250504,"M","w10",110,1,"HFHS","Vehicle","HFHS Vehicle"
"210","2","2","MGB037","Inositol synthesis","109w5",2.71621758501231,"M","w5",110,1,"HFHS","Vehicle","HFHS Vehicle"
"211","2","2","MGB037","Inositol synthesis","110w10",3.45038220265519,"M","w10",110,1,"HFHS","Vehicle","HFHS Vehicle"
"212","2","2","MGB037","Inositol synthesis","110w5",2.15160439191623,"M","w5",110,1,"HFHS","Vehicle","HFHS Vehicle"
"213","2","2","MGB037","Inositol synthesis","113w10",2.49217927137093,"F","w10",104,1,"Control","Vehicle","Control Vehicle"
"214","2","2","MGB037","Inositol synthesis","113w5",2.6020864711608,"F","w5",104,1,"Control","Vehicle","Control Vehicle"
"215","2","2","MGB037","Inositol synthesis","115w10",2.19580055884903,"F","w10",104,1,"Control","Vehicle","Control Vehicle"
"216","2","2","MGB037","Inositol synthesis","116w10",3.10196159642337,"M","w10",104,1,"Control","Vehicle","Control Vehicle"
"217","2","2","MGB037","Inositol synthesis","116w5",2.39497471377719,"M","w5",104,1,"Control","Vehicle","Control Vehicle"
"218","2","2","MGB037","Inositol synthesis","117w10",2.74211758467522,"M","w10",104,1,"Control","Vehicle","Control Vehicle"
"219","2","2","MGB037","Inositol synthesis","117w5",3.17945377668111,"M","w5",104,1,"Control","Vehicle","Control Vehicle"
"220","2","2","MGB037","Inositol synthesis","119w10",2.84710712999499,"M","w10",107,1,"HFHS","Vehicle","HFHS Vehicle"
"221","2","2","MGB037","Inositol synthesis","119w5",2.7803523468561,"M","w5",107,1,"HFHS","Vehicle","HFHS Vehicle"
"222","2","2","MGB037","Inositol synthesis","121w10",3.03973402794845,"M","w10",107,1,"HFHS","Vehicle","HFHS Vehicle"
"223","2","2","MGB037","Inositol synthesis","121w5",3.04260700606574,"M","w5",107,1,"HFHS","Vehicle","HFHS Vehicle"
"224","2","2","MGB037","Inositol synthesis","122w10",3.43575108702218,"F","w10",106,1,"HFHS","FOS+GOS","HFHS FOS+GOS"
"225","2","2","MGB037","Inositol synthesis","122w5",3.36124004309997,"F","w5",106,1,"HFHS","FOS+GOS","HFHS FOS+GOS"
"226","2","2","MGB037","Inositol synthesis","124w10",3.83124373589224,"F","w10",106,1,"HFHS","FOS+GOS","HFHS FOS+GOS"
"227","2","2","MGB037","Inositol synthesis","124w5",2.96641836467908,"F","w5",106,1,"HFHS","FOS+GOS","HFHS FOS+GOS"
"228","2","2","MGB037","Inositol synthesis","125w10",3.47949817763142,"M","w10",106,1,"HFHS","FOS+GOS","HFHS FOS+GOS"
"229","2","2","MGB037","Inositol synthesis","125w5",3.3649913884163,"M","w5",106,1,"HFHS","FOS+GOS","HFHS FOS+GOS"
"230","2","2","MGB037","Inositol synthesis","126w10",3.5636624892748,"M","w10",106,1,"HFHS","FOS+GOS","HFHS FOS+GOS"
"231","2","2","MGB037","Inositol synthesis","126w5",3.10972418981462,"M","w5",106,1,"HFHS","FOS+GOS","HFHS FOS+GOS"
"232","2","2","MGB037","Inositol synthesis","128w10",2.82335376255963,"F","w10",115,1,"HFHS","1472","HFHS B. longum APC1472"
"233","2","2","MGB037","Inositol synthesis","128w5",2.915781521466,"F","w5",115,1,"HFHS","1472","HFHS B. longum APC1472"
"234","2","2","MGB037","Inositol synthesis","130w10",2.84512504513403,"F","w10",115,1,"HFHS","1472","HFHS B. longum APC1472"
"235","2","2","MGB037","Inositol synthesis","130w5",3.1212448800503,"F","w5",115,1,"HFHS","1472","HFHS B. longum APC1472"
"236","2","2","MGB037","Inositol synthesis","131w10",2.29071636411768,"F","w10",115,1,"HFHS","1472","HFHS B. longum APC1472"
"237","2","2","MGB037","Inositol synthesis","131w5",2.56657816929575,"F","w5",115,1,"HFHS","1472","HFHS B. longum APC1472"
"238","2","2","MGB037","Inositol synthesis","132w10",2.60562172694096,"M","w10",115,1,"HFHS","1472","HFHS B. longum APC1472"
"239","2","2","MGB037","Inositol synthesis","132w5",2.89932804395875,"M","w5",115,1,"HFHS","1472","HFHS B. longum APC1472"
"240","2","2","MGB037","Inositol synthesis","133w10",3.04663843130653,"M","w10",115,1,"HFHS","1472","HFHS B. longum APC1472"
"241","2","2","MGB037","Inositol synthesis","133w5",3.32157861391206,"M","w5",115,1,"HFHS","1472","HFHS B. longum APC1472"
"242","2","2","MGB037","Inositol synthesis","134w10",3.00898817280444,"F","w10",111,1,"HFHS","1472","HFHS B. longum APC1472"
"243","2","2","MGB037","Inositol synthesis","134w5",2.54998240765944,"F","w5",111,1,"HFHS","1472","HFHS B. longum APC1472"
"244","2","2","MGB037","Inositol synthesis","135w10",2.67899835771168,"F","w10",111,1,"HFHS","1472","HFHS B. longum APC1472"
"245","2","2","MGB037","Inositol synthesis","135w5",2.62697353900228,"F","w5",111,1,"HFHS","1472","HFHS B. longum APC1472"
"246","2","2","MGB037","Inositol synthesis","136w10",2.58474987026461,"M","w10",111,1,"HFHS","1472","HFHS B. longum APC1472"
"247","2","2","MGB037","Inositol synthesis","136w5",2.80939877979831,"M","w5",111,1,"HFHS","1472","HFHS B. longum APC1472"
"248","2","2","MGB037","Inositol synthesis","137w10",2.34332629480862,"M","w10",111,1,"HFHS","1472","HFHS B. longum APC1472"
"249","2","2","MGB037","Inositol synthesis","137w5",2.92930402677935,"M","w5",111,1,"HFHS","1472","HFHS B. longum APC1472"
"250","2","2","MGB037","Inositol synthesis","201w10",2.75334536548428,"F","w10",117,2,"Control","Vehicle","Control Vehicle"
"251","2","2","MGB037","Inositol synthesis","201w5",3.27791498453462,"F","w5",117,2,"Control","Vehicle","Control Vehicle"
"252","2","2","MGB037","Inositol synthesis","202w10",3.27275973037345,"F","w10",117,2,"Control","Vehicle","Control Vehicle"
"253","2","2","MGB037","Inositol synthesis","202w5",3.12832490665597,"F","w5",117,2,"Control","Vehicle","Control Vehicle"
"254","2","2","MGB037","Inositol synthesis","204w10",3.19650478962655,"M","w10",117,2,"Control","Vehicle","Control Vehicle"
"255","2","2","MGB037","Inositol synthesis","204w5",3.00627276789983,"M","w5",117,2,"Control","Vehicle","Control Vehicle"
"256","2","2","MGB037","Inositol synthesis","207w10",3.0319427487348,"F","w10",122,2,"Control","Vehicle","Control Vehicle"
"257","2","2","MGB037","Inositol synthesis","207w5",3.32579835710991,"F","w5",122,2,"Control","Vehicle","Control Vehicle"
"258","2","2","MGB037","Inositol synthesis","208w10",3.516351470436,"F","w10",122,2,"Control","Vehicle","Control Vehicle"
"259","2","2","MGB037","Inositol synthesis","208w5",3.62506977921468,"F","w5",122,2,"Control","Vehicle","Control Vehicle"
"260","2","2","MGB037","Inositol synthesis","209w10",3.20869089067573,"M","w10",117,2,"Control","Vehicle","Control Vehicle"
"261","2","2","MGB037","Inositol synthesis","209w5",3.60482572720675,"M","w5",117,2,"Control","Vehicle","Control Vehicle"
"262","2","2","MGB037","Inositol synthesis","211w10",2.76179752606549,"F","w10",123,2,"HFHS","Vehicle","HFHS Vehicle"
"263","2","2","MGB037","Inositol synthesis","211w5",2.83507720101865,"F","w5",123,2,"HFHS","Vehicle","HFHS Vehicle"
"264","2","2","MGB037","Inositol synthesis","212w10",2.58923329316936,"F","w10",123,2,"HFHS","Vehicle","HFHS Vehicle"
"265","2","2","MGB037","Inositol synthesis","212w5",2.38933138750073,"F","w5",123,2,"HFHS","Vehicle","HFHS Vehicle"
"266","2","2","MGB037","Inositol synthesis","213w10",2.27295316442804,"F","w10",123,2,"HFHS","Vehicle","HFHS Vehicle"
"267","2","2","MGB037","Inositol synthesis","213w5",2.42139598674166,"F","w5",123,2,"HFHS","Vehicle","HFHS Vehicle"
"268","2","2","MGB037","Inositol synthesis","216w10",2.4394639642127,"M","w10",123,2,"HFHS","Vehicle","HFHS Vehicle"
"269","2","2","MGB037","Inositol synthesis","216w5",2.76342974144341,"M","w5",123,2,"HFHS","Vehicle","HFHS Vehicle"
"270","2","2","MGB037","Inositol synthesis","217w10",2.65755858658509,"M","w10",123,2,"HFHS","Vehicle","HFHS Vehicle"
"271","2","2","MGB037","Inositol synthesis","217w5",3.13224415271118,"M","w5",123,2,"HFHS","Vehicle","HFHS Vehicle"
"272","2","2","MGB037","Inositol synthesis","218w10",3.07697321642308,"F","w10",123,2,"HFHS","Vehicle","HFHS Vehicle"
"273","2","2","MGB037","Inositol synthesis","218w5",2.22904839298253,"F","w5",123,2,"HFHS","Vehicle","HFHS Vehicle"
"274","2","2","MGB037","Inositol synthesis","219w10",2.8585616853746,"M","w10",121,2,"HFHS","Vehicle","HFHS Vehicle"
"275","2","2","MGB037","Inositol synthesis","219w5",3.27341207532522,"M","w5",121,2,"HFHS","Vehicle","HFHS Vehicle"
"276","2","2","MGB037","Inositol synthesis","221w10",2.4438031753712,"M","w10",121,2,"HFHS","Vehicle","HFHS Vehicle"
"277","2","2","MGB037","Inositol synthesis","221w5",2.77461698889296,"M","w5",121,2,"HFHS","Vehicle","HFHS Vehicle"
"278","2","2","MGB037","Inositol synthesis","223w10",3.48983868703785,"F","w10",124,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"279","2","2","MGB037","Inositol synthesis","223w5",2.89662333403905,"F","w5",124,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"280","2","2","MGB037","Inositol synthesis","224w10",3.7261884784627,"F","w10",124,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"281","2","2","MGB037","Inositol synthesis","224w5",2.87168833422158,"F","w5",124,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"282","2","2","MGB037","Inositol synthesis","225w10",3.60940812791202,"F","w10",124,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"283","2","2","MGB037","Inositol synthesis","225w5",2.92693924437151,"F","w5",124,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"284","2","2","MGB037","Inositol synthesis","226w10",3.50164827886538,"M","w10",124,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"285","2","2","MGB037","Inositol synthesis","226w5",2.93967521391324,"M","w5",124,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"286","2","2","MGB037","Inositol synthesis","227w10",3.64201089240789,"M","w10",124,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"287","2","2","MGB037","Inositol synthesis","227w5",2.70053591170476,"M","w5",124,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"288","2","2","MGB037","Inositol synthesis","228w10",3.27699968748711,"M","w10",124,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"289","2","2","MGB037","Inositol synthesis","228w5",2.65885692907626,"M","w5",124,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"290","2","2","MGB037","Inositol synthesis","231w10",3.07415432369358,"F","w10",119,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"291","2","2","MGB037","Inositol synthesis","231w5",3.43514554859516,"F","w5",119,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"292","2","2","MGB037","Inositol synthesis","232w10",3.21610407494608,"F","w10",119,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"293","2","2","MGB037","Inositol synthesis","232w5",2.78661600016627,"F","w5",119,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"294","2","2","MGB037","Inositol synthesis","233w10",3.19955484415326,"F","w10",119,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"295","2","2","MGB037","Inositol synthesis","233w5",2.86444454587927,"F","w5",119,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"296","2","2","MGB037","Inositol synthesis","234w10",3.28707280811925,"M","w10",119,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"297","2","2","MGB037","Inositol synthesis","234w5",2.7041273721552,"M","w5",119,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"298","2","2","MGB037","Inositol synthesis","235w10",3.00245605383776,"M","w10",119,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"299","2","2","MGB037","Inositol synthesis","235w5",2.9147326658054,"M","w5",119,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"300","2","2","MGB037","Inositol synthesis","236w10",3.34332452657662,"F","w10",128,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"301","2","2","MGB037","Inositol synthesis","236w5",2.73191476876768,"F","w5",128,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"302","2","2","MGB037","Inositol synthesis","237w10",3.03025966739635,"F","w10",128,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"303","2","2","MGB037","Inositol synthesis","237w5",2.68386520070709,"F","w5",128,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"304","2","2","MGB037","Inositol synthesis","238w10",3.2690870241938,"F","w10",128,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"305","2","2","MGB037","Inositol synthesis","238w5",2.55700063260411,"F","w5",128,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"306","2","2","MGB037","Inositol synthesis","239w10",3.65429677767071,"M","w10",128,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"307","2","2","MGB037","Inositol synthesis","239w5",2.94555993161935,"M","w5",128,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"308","2","2","MGB037","Inositol synthesis","241w10",3.49204729078576,"M","w10",128,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"309","2","2","MGB037","Inositol synthesis","243w10",3.28718516840868,"M","w10",128,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"310","2","2","MGB037","Inositol synthesis","243w5",3.03159472437826,"M","w5",128,2,"HFHS","FOS+GOS","HFHS FOS+GOS"
"311","2","2","MGB037","Inositol synthesis","245w10",2.53120458463849,"F","w10",120,2,"HFHS","1472","HFHS B. longum APC1472"
"312","2","2","MGB037","Inositol synthesis","245w5",2.59171186891857,"F","w5",120,2,"HFHS","1472","HFHS B. longum APC1472"
"313","2","2","MGB037","Inositol synthesis","246w10",2.57149642101048,"F","w10",120,2,"HFHS","1472","HFHS B. longum APC1472"
"314","2","2","MGB037","Inositol synthesis","246w5",2.74787228462668,"F","w5",120,2,"HFHS","1472","HFHS B. longum APC1472"
"315","2","2","MGB037","Inositol synthesis","247w10",2.76333122316974,"F","w10",127,2,"HFHS","1472","HFHS B. longum APC1472"
"316","2","2","MGB037","Inositol synthesis","247w5",2.69739652096974,"F","w5",127,2,"HFHS","1472","HFHS B. longum APC1472"
"317","2","2","MGB037","Inositol synthesis","248w10",3.6308596524636,"F","w10",127,2,"HFHS","1472","HFHS B. longum APC1472"
"318","2","2","MGB037","Inositol synthesis","248w5",2.6651628408269,"F","w5",127,2,"HFHS","1472","HFHS B. longum APC1472"
"319","2","2","MGB037","Inositol synthesis","250w10",2.74565384463412,"M","w10",127,2,"HFHS","1472","HFHS B. longum APC1472"
"320","2","2","MGB037","Inositol synthesis","250w5",2.42335764022668,"M","w5",127,2,"HFHS","1472","HFHS B. longum APC1472"
"321","2","2","MGB037","Inositol synthesis","251w10",3.02149918033083,"M","w10",127,2,"HFHS","1472","HFHS B. longum APC1472"
"322","2","2","MGB037","Inositol synthesis","251w5",2.59900774108606,"M","w5",127,2,"HFHS","1472","HFHS B. longum APC1472"
"323","2","2","MGB037","Inositol synthesis","252w10",3.00467804427857,"M","w10",127,2,"HFHS","1472","HFHS B. longum APC1472"
"324","2","2","MGB037","Inositol synthesis","252w5",2.61238462887401,"M","w5",127,2,"HFHS","1472","HFHS B. longum APC1472"
"325","2","2","MGB037","Inositol synthesis","302w10",3.16432394516712,"F","w10",125.1,3,"HFHS","Vehicle","HFHS Vehicle"
"326","2","2","MGB037","Inositol synthesis","302w5",2.71292398073502,"F","w5",125.1,3,"HFHS","Vehicle","HFHS Vehicle"
"327","2","2","MGB037","Inositol synthesis","303w10",2.58848681410036,"F","w10",125.2,3,"HFHS","Vehicle","HFHS Vehicle"
"328","2","2","MGB037","Inositol synthesis","303w5",2.50257046216006,"F","w5",125.2,3,"HFHS","Vehicle","HFHS Vehicle"
"329","2","2","MGB037","Inositol synthesis","304w10",2.63825066050489,"F","w10",125.2,3,"HFHS","Vehicle","HFHS Vehicle"
"330","2","2","MGB037","Inositol synthesis","304w5",2.05469903781239,"F","w5",125.2,3,"HFHS","Vehicle","HFHS Vehicle"
"331","2","2","MGB037","Inositol synthesis","305w10",2.49665004943374,"F","w10",125.1,3,"HFHS","Vehicle","HFHS Vehicle"
"332","2","2","MGB037","Inositol synthesis","305w5",1.95541463388304,"F","w5",125.1,3,"HFHS","Vehicle","HFHS Vehicle"
"333","2","2","MGB037","Inositol synthesis","306w10",3.06647440415585,"F","w10",125.2,3,"HFHS","Vehicle","HFHS Vehicle"
"334","2","2","MGB037","Inositol synthesis","306w5",2.20412968650386,"F","w5",125.2,3,"HFHS","Vehicle","HFHS Vehicle"
"335","2","2","MGB037","Inositol synthesis","308w10",3.04447617844447,"M","w10",125,3,"HFHS","Vehicle","HFHS Vehicle"
"336","2","2","MGB037","Inositol synthesis","308w5",3.31205817027709,"M","w5",125,3,"HFHS","Vehicle","HFHS Vehicle"
"337","2","2","MGB037","Inositol synthesis","310w10",2.54183379213466,"M","w10",125,3,"HFHS","Vehicle","HFHS Vehicle"
"338","2","2","MGB037","Inositol synthesis","310w5",3.23620339271031,"M","w5",125,3,"HFHS","Vehicle","HFHS Vehicle"
"339","2","2","MGB037","Inositol synthesis","311w5",3.67823536692888,"F","w5",114,3,"HFHS","FOS+GOS","HFHS FOS+GOS"
"340","2","2","MGB037","Inositol synthesis","312w10",3.26432418842075,"M","w10",114,3,"HFHS","FOS+GOS","HFHS FOS+GOS"
"341","2","2","MGB037","Inositol synthesis","312w5",3.22636839413504,"M","w5",114,3,"HFHS","FOS+GOS","HFHS FOS+GOS"
"342","2","2","MGB037","Inositol synthesis","314w10",3.10035498401449,"M","w10",114,3,"HFHS","FOS+GOS","HFHS FOS+GOS"
"343","2","2","MGB037","Inositol synthesis","314w5",3.46590777597397,"M","w5",114,3,"HFHS","FOS+GOS","HFHS FOS+GOS"
"344","2","2","MGB037","Inositol synthesis","315w10",3.23767053766512,"M","w10",114,3,"HFHS","FOS+GOS","HFHS FOS+GOS"
"345","2","2","MGB037","Inositol synthesis","315w5",3.50201945261578,"M","w5",114,3,"HFHS","FOS+GOS","HFHS FOS+GOS"
"346","2","2","MGB037","Inositol synthesis","401w10",2.54968181658702,"F","w10",129,4,"Control","Vehicle","Control Vehicle"
"347","2","2","MGB037","Inositol synthesis","401w5",2.35356796978715,"F","w5",129,4,"Control","Vehicle","Control Vehicle"
"348","2","2","MGB037","Inositol synthesis","402w10",3.02110190595012,"F","w10",129,4,"Control","Vehicle","Control Vehicle"
"349","2","2","MGB037","Inositol synthesis","402w5",2.4066347801514,"F","w5",129,4,"Control","Vehicle","Control Vehicle"
"350","2","2","MGB037","Inositol synthesis","405w10",3.11523526323032,"M","w10",129,4,"Control","Vehicle","Control Vehicle"
"351","2","2","MGB037","Inositol synthesis","405w5",3.50057207550662,"M","w5",129,4,"Control","Vehicle","Control Vehicle"
"352","2","2","MGB037","Inositol synthesis","407w10",2.54177010224828,"M","w10",129,4,"Control","Vehicle","Control Vehicle"
"353","2","2","MGB037","Inositol synthesis","407w5",3.26472830930441,"M","w5",129,4,"Control","Vehicle","Control Vehicle"
"354","2","2","MGB037","Inositol synthesis","408w10",2.67593748685559,"F","w10",113,4,"Control","Vehicle","Control Vehicle"
"355","2","2","MGB037","Inositol synthesis","408w5",3.36843691348694,"F","w5",113,4,"Control","Vehicle","Control Vehicle"
"356","2","2","MGB037","Inositol synthesis","409w10",3.02494168493368,"F","w10",113,4,"Control","Vehicle","Control Vehicle"
"357","2","2","MGB037","Inositol synthesis","409w5",2.37182607826746,"F","w5",113,4,"Control","Vehicle","Control Vehicle"
"358","2","2","MGB037","Inositol synthesis","412w10",3.17217074721823,"M","w10",113,4,"Control","Vehicle","Control Vehicle"
"359","2","2","MGB037","Inositol synthesis","412w5",3.37936616740026,"M","w5",113,4,"Control","Vehicle","Control Vehicle"
"360","2","2","MGB037","Inositol synthesis","413w10",2.96467338399557,"M","w10",113,4,"Control","Vehicle","Control Vehicle"
"361","2","2","MGB037","Inositol synthesis","413w5",3.29868977392301,"M","w5",113,4,"Control","Vehicle","Control Vehicle"
"362","2","2","MGB037","Inositol synthesis","419w10",3.05425686880191,"F","w10",126,4,"HFHS","Vehicle","HFHS Vehicle"
"363","2","2","MGB037","Inositol synthesis","419w5",2.31819460024915,"F","w5",126,4,"HFHS","Vehicle","HFHS Vehicle"
"364","2","2","MGB037","Inositol synthesis","420w10",2.48704856848978,"F","w10",126,4,"HFHS","Vehicle","HFHS Vehicle"
"365","2","2","MGB037","Inositol synthesis","420w5",2.67383449208485,"F","w5",126,4,"HFHS","Vehicle","HFHS Vehicle"
"366","2","2","MGB037","Inositol synthesis","421w10",2.52444650161137,"F","w10",126,4,"HFHS","Vehicle","HFHS Vehicle"
"367","2","2","MGB037","Inositol synthesis","421w5",2.53864585881577,"F","w5",126,4,"HFHS","Vehicle","HFHS Vehicle"
"368","2","2","MGB037","Inositol synthesis","422w10",2.99682946706061,"M","w10",126,4,"HFHS","Vehicle","HFHS Vehicle"
"369","2","2","MGB037","Inositol synthesis","423w10",3.72268844156372,"M","w10",126,4,"HFHS","Vehicle","HFHS Vehicle"
"370","2","2","MGB037","Inositol synthesis","423w5",2.39451778614955,"M","w5",126,4,"HFHS","Vehicle","HFHS Vehicle"
"371","2","2","MGB037","Inositol synthesis","435w10",3.30075763178388,"F","w10",116,4,"HFHS","1472","HFHS B. longum APC1472"
"372","2","2","MGB037","Inositol synthesis","435w5",2.38261308830006,"F","w5",116,4,"HFHS","1472","HFHS B. longum APC1472"
