"family","sex","timepoint","effect","group","term","estimate","std.error","statistic","df","p.value","p.adj","comparison_type"
"[Eubacterium] coprostanoligenes group","Female","week 5","ran_pars","dam_cage","sd__(Intercept)",0.0104939331173208,NA,NA,NA,NA,NA,"diet"
"[Eubacterium] coprostanoligenes group","Female","week 5","ran_pars","cohort","sd__(Intercept)",0.00391580612848561,NA,NA,NA,NA,NA,"diet"
"[Eubacterium] coprostanoligenes group","Female","week 5","ran_pars","Residual","sd__Observation",0.0106123279467999,NA,NA,NA,NA,NA,"diet"
"Tannerellaceae","Female","week 5","fixed",NA,"dietHFHS",-0.0140478999004154,0.00503370074365884,-2.79076977671192,21.3244811750192,0.0108539624325943,0.0217079248651887,"diet"
"Tannerellaceae","Female","week 5","ran_pars","dam_cage","sd__(Intercept)",0,NA,NA,NA,NA,NA,"diet"
"Tannerellaceae","Female","week 5","ran_pars","cohort","sd__(Intercept)",0.0116274464282515,NA,NA,NA,NA,NA,"diet"
"Tannerellaceae","Female","week 5","ran_pars","Residual","sd__Observation",0.0101186603709987,NA,NA,NA,NA,NA,"diet"
"Ruminococcaceae","Male","week 5","fixed",NA,"dietHFHS",0.00436811869542709,0.0056170809271605,0.777649236689068,10.3677073295732,0.45415537731638,0.45415537731638,"diet"
"Ruminococcaceae","Male","week 5","ran_pars","dam_cage","sd__(Intercept)",0.00743104701875163,NA,NA,NA,NA,NA,"diet"
"Ruminococcaceae","Male","week 5","ran_pars","cohort","sd__(Intercept)",3.39182490501622e-07,NA,NA,NA,NA,NA,"diet"
"Ruminococcaceae","Male","week 5","ran_pars","Residual","sd__Observation",0.00858241900763473,NA,NA,NA,NA,NA,"diet"
"Tannerellaceae","Male","week 5","fixed",NA,"dietHFHS",-0.0265020892479235,0.00296761764506587,-8.93042582220368,8.57328807669466,1.25447083914858e-05,1.25447083914858e-05,"diet"
"Tannerellaceae","Male","week 5","ran_pars","dam_cage","sd__(Intercept)",0.00193346534188239,NA,NA,NA,NA,NA,"diet"
"Tannerellaceae","Male","week 5","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,"diet"
"Tannerellaceae","Male","week 5","ran_pars","Residual","sd__Observation",0.00667738419644786,NA,NA,NA,NA,NA,"diet"
"Peptostreptococcaceae","Male","week 10","fixed",NA,"dietHFHS",-0.00764184786807072,0.00640141432372294,-1.19377491935663,8.42961024931287,0.265077212205081,0.265077212205081,"diet"
"Peptostreptococcaceae","Male","week 10","ran_pars","dam_cage","sd__(Intercept)",0.00802059015397847,NA,NA,NA,NA,NA,"diet"
"Peptostreptococcaceae","Male","week 10","ran_pars","cohort","sd__(Intercept)",0.00756923881891126,NA,NA,NA,NA,NA,"diet"
"Peptostreptococcaceae","Male","week 10","ran_pars","Residual","sd__Observation",0.00985439407851442,NA,NA,NA,NA,NA,"diet"
"Marinifilaceae","Female","week 5","fixed",NA,"dietHFHS",-0.00437426798403591,0.00675307724670444,-0.647744402179109,7.77261303232831,0.535809695062324,0.535809695062324,"diet"
"Marinifilaceae","Female","week 5","ran_pars","dam_cage","sd__(Intercept)",0.00966138827113155,NA,NA,NA,NA,NA,"diet"
"Marinifilaceae","Female","week 5","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,"diet"
"Marinifilaceae","Female","week 5","ran_pars","Residual","sd__Observation",0.0058975622410159,NA,NA,NA,NA,NA,"diet"
"Desulfovibrionaceae","Male","week 10","fixed",NA,"dietHFHS",0.0055488265596795,0.00446470535188421,1.24282032572155,21.9999999999978,0.227017701280182,0.227017701280182,"diet"
"Desulfovibrionaceae","Male","week 10","ran_pars","dam_cage","sd__(Intercept)",0,NA,NA,NA,NA,NA,"diet"
"Desulfovibrionaceae","Male","week 10","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,"diet"
"Desulfovibrionaceae","Male","week 10","ran_pars","Residual","sd__Observation",0.0109362499639895,NA,NA,NA,NA,NA,"diet"
"Desulfovibrionaceae","Female","week 5","fixed",NA,"dietHFHS",0.0090960879079943,0.00493663428160108,1.8425687197238,6.79641580975194,0.109204042090884,0.109204042090884,"diet"
"Desulfovibrionaceae","Female","week 5","ran_pars","dam_cage","sd__(Intercept)",0.00454788701724327,NA,NA,NA,NA,NA,"diet"
"Desulfovibrionaceae","Female","week 5","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,"diet"
"Desulfovibrionaceae","Female","week 5","ran_pars","Residual","sd__Observation",0.00947830020708348,NA,NA,NA,NA,NA,"diet"
"Clostridiaceae","Female","week 5","fixed",NA,"dietHFHS",0.0111936086500782,0.0035376606580683,3.1641272954061,21.5378097879351,0.00457691263874179,0.00915382527748358,"diet"
"Clostridiaceae","Female","week 5","ran_pars","dam_cage","sd__(Intercept)",0,NA,NA,NA,NA,NA,"diet"
"Clostridiaceae","Female","week 5","ran_pars","cohort","sd__(Intercept)",0.00456274827690771,NA,NA,NA,NA,NA,"diet"
"Clostridiaceae","Female","week 5","ran_pars","Residual","sd__Observation",0.00756653293438499,NA,NA,NA,NA,NA,"diet"
"Atopobiaceae","Male","week 5","fixed",NA,"dietHFHS",0.00429337220618355,0.00395145254495423,1.08653011957993,21.9999999999587,0.289006438815678,0.334199391156847,"diet"
"Atopobiaceae","Male","week 5","ran_pars","dam_cage","sd__(Intercept)",0,NA,NA,NA,NA,NA,"diet"
"Atopobiaceae","Male","week 5","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,"diet"
"Atopobiaceae","Male","week 5","ran_pars","Residual","sd__Observation",0.00967904247795987,NA,NA,NA,NA,NA,"diet"
"Deferribacteraceae","Male","week 10","fixed",NA,"dietHFHS",-0.00220330175594285,0.00312078203071603,-0.706009498342737,19.4706494809823,0.488544616048735,0.488544616048735,"diet"
"Deferribacteraceae","Male","week 10","ran_pars","dam_cage","sd__(Intercept)",4.87671118048265e-10,NA,NA,NA,NA,NA,"diet"
"Deferribacteraceae","Male","week 10","ran_pars","cohort","sd__(Intercept)",0.00900616205717476,NA,NA,NA,NA,NA,"diet"
"Deferribacteraceae","Male","week 10","ran_pars","Residual","sd__Observation",0.0071222828930145,NA,NA,NA,NA,NA,"diet"
"Desulfovibrionaceae","Male","week 5","fixed",NA,"dietHFHS",0.00339685190605543,0.00392912031180971,0.86453242366887,10.0366736503194,0.407483112941564,0.407483112941564,"diet"
"Desulfovibrionaceae","Male","week 5","ran_pars","dam_cage","sd__(Intercept)",0.00321352620653023,NA,NA,NA,NA,NA,"diet"
"Desulfovibrionaceae","Male","week 5","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,"diet"
"Desulfovibrionaceae","Male","week 5","ran_pars","Residual","sd__Observation",0.00837045127607347,NA,NA,NA,NA,NA,"diet"
"[Eubacterium] coprostanoligenes group","Male","week 5","fixed",NA,"dietHFHS",0.00194301784308792,0.00314099393302447,0.61859968039384,7.79086163218081,0.553830901814186,0.894458287862739,"diet"
"[Eubacterium] coprostanoligenes group","Male","week 5","ran_pars","dam_cage","sd__(Intercept)",0.00352065825238806,NA,NA,NA,NA,NA,"diet"
"[Eubacterium] coprostanoligenes group","Male","week 5","ran_pars","cohort","sd__(Intercept)",0.0016591531036005,NA,NA,NA,NA,NA,"diet"
"[Eubacterium] coprostanoligenes group","Male","week 5","ran_pars","Residual","sd__Observation",0.00562478274054391,NA,NA,NA,NA,NA,"diet"
"Marinifilaceae","Female","week 10","fixed",NA,"dietHFHS",-0.00309042680427098,0.00536415146825276,-0.576125939500663,7.92924355220066,0.58051014278158,0.58051014278158,"diet"
"Marinifilaceae","Female","week 10","ran_pars","dam_cage","sd__(Intercept)",0.00734194521915871,NA,NA,NA,NA,NA,"diet"
"Marinifilaceae","Female","week 10","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,"diet"
"Marinifilaceae","Female","week 10","ran_pars","Residual","sd__Observation",0.00576714028141371,NA,NA,NA,NA,NA,"diet"
"[Eubacterium] coprostanoligenes group","Female","week 10","fixed",NA,"dietHFHS",0.00123082092396815,0.00473318690510369,0.260040634068555,6.63872185756439,0.802711802525912,0.802711802525912,"diet"
"[Eubacterium] coprostanoligenes group","Female","week 10","ran_pars","dam_cage","sd__(Intercept)",0.00633765075353082,NA,NA,NA,NA,NA,"diet"
"[Eubacterium] coprostanoligenes group","Female","week 10","ran_pars","cohort","sd__(Intercept)",0.00215901174368327,NA,NA,NA,NA,NA,"diet"
"[Eubacterium] coprostanoligenes group","Female","week 10","ran_pars","Residual","sd__Observation",0.00502265059998311,NA,NA,NA,NA,NA,"diet"
"[Eubacterium] coprostanoligenes group","Male","week 10","fixed",NA,"dietHFHS",0.00411989634071594,0.00203547349109287,2.02404814346362,6.12333141206268,0.0884441455447516,0.176888291089503,"diet"
"[Eubacterium] coprostanoligenes group","Male","week 10","ran_pars","dam_cage","sd__(Intercept)",0.00155809977069857,NA,NA,NA,NA,NA,"diet"
"[Eubacterium] coprostanoligenes group","Male","week 10","ran_pars","cohort","sd__(Intercept)",0.00456591925676745,NA,NA,NA,NA,NA,"diet"
"[Eubacterium] coprostanoligenes group","Male","week 10","ran_pars","Residual","sd__Observation",0.00410878303772282,NA,NA,NA,NA,NA,"diet"
"Marinifilaceae","Male","week 10","fixed",NA,"dietHFHS",-0.00594249987372702,0.00354851140114295,-1.67464584496276,10.2296486116494,0.124258782325409,0.124258782325409,"diet"
"Marinifilaceae","Male","week 10","ran_pars","dam_cage","sd__(Intercept)",0.00583598950616041,NA,NA,NA,NA,NA,"diet"
"Marinifilaceae","Male","week 10","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,"diet"
"Marinifilaceae","Male","week 10","ran_pars","Residual","sd__Observation",0.00258611316411225,NA,NA,NA,NA,NA,"diet"
"Marinifilaceae","Male","week 5","fixed",NA,"dietHFHS",-0.0039266166719337,0.00364895943738755,-1.07609216800309,10.7052993530549,0.305539379016471,0.305539379016471,"diet"
"Marinifilaceae","Male","week 5","ran_pars","dam_cage","sd__(Intercept)",0.00557176875026623,NA,NA,NA,NA,NA,"diet"
"Marinifilaceae","Male","week 5","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,"diet"
"Marinifilaceae","Male","week 5","ran_pars","Residual","sd__Observation",0.00403157575065574,NA,NA,NA,NA,NA,"diet"
"Erysipelatoclostridiaceae","Male","week 5","fixed",NA,"dietHFHS",0.00425233849143631,0.00224422780961367,1.89478914449792,8.48472412821477,0.0926251345393657,0.185250269078731,"diet"
"Erysipelatoclostridiaceae","Male","week 5","ran_pars","dam_cage","sd__(Intercept)",0.00345346788044457,NA,NA,NA,NA,NA,"diet"
"Erysipelatoclostridiaceae","Male","week 5","ran_pars","cohort","sd__(Intercept)",0.00106711897356486,NA,NA,NA,NA,NA,"diet"
"Erysipelatoclostridiaceae","Male","week 5","ran_pars","Residual","sd__Observation",0.00233581783598519,NA,NA,NA,NA,NA,"diet"
"Sutterellaceae","Male","week 5","fixed",NA,"dietHFHS",7.87083398905854e-05,0.00229317206271954,0.0343229106834848,9.87662647704821,0.973303406410484,0.973303406410484,"diet"
"Sutterellaceae","Male","week 5","ran_pars","dam_cage","sd__(Intercept)",0.00276736002409573,NA,NA,NA,NA,NA,"diet"
"Sutterellaceae","Male","week 5","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,"diet"
"Sutterellaceae","Male","week 5","ran_pars","Residual","sd__Observation",0.0039158377253138,NA,NA,NA,NA,NA,"diet"
"Atopobiaceae","Female","week 10","fixed",NA,"dietHFHS",0.00190499450558611,0.00332349181179743,0.573190672179162,7.84458019821596,0.582568818965959,0.83399119108774,"diet"
"Atopobiaceae","Female","week 10","ran_pars","dam_cage","sd__(Intercept)",0.00510358814651229,NA,NA,NA,NA,NA,"diet"
"Atopobiaceae","Female","week 10","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,"diet"
"Atopobiaceae","Female","week 10","ran_pars","Residual","sd__Observation",0.000984118613123192,NA,NA,NA,NA,NA,"diet"
"Sutterellaceae","Female","week 10","fixed",NA,"dietHFHS",-0.000668425260752053,0.00251482864718406,-0.265793560726498,6.39054622586307,0.798766702627994,0.798766702627994,"diet"
"Sutterellaceae","Female","week 10","ran_pars","dam_cage","sd__(Intercept)",0.00354577460165853,NA,NA,NA,NA,NA,"diet"
"Sutterellaceae","Female","week 10","ran_pars","cohort","sd__(Intercept)",0.00316342456792601,NA,NA,NA,NA,NA,"diet"
"Sutterellaceae","Female","week 10","ran_pars","Residual","sd__Observation",0.000457674078159601,NA,NA,NA,NA,NA,"diet"
"Eggerthellaceae","Male","week 5","fixed",NA,"dietHFHS",0.00335162275799456,0.00151579570730079,2.21113092077748,8.32891821170698,0.0566835790171943,0.113367158034389,"diet"
"Eggerthellaceae","Male","week 5","ran_pars","dam_cage","sd__(Intercept)",0.00230227799252661,NA,NA,NA,NA,NA,"diet"
"Eggerthellaceae","Male","week 5","ran_pars","cohort","sd__(Intercept)",0.000780659483317871,NA,NA,NA,NA,NA,"diet"
"Eggerthellaceae","Male","week 5","ran_pars","Residual","sd__Observation",0.00165078584675974,NA,NA,NA,NA,NA,"diet"
"Clostridiaceae","Male","week 5","fixed",NA,"dietHFHS",0.00255815255017432,0.00142446751208038,1.79586584353773,7.93047858719128,0.110575331142306,0.221150662284611,"diet"
"Clostridiaceae","Male","week 5","ran_pars","dam_cage","sd__(Intercept)",0.00177817873949528,NA,NA,NA,NA,NA,"diet"
"Clostridiaceae","Male","week 5","ran_pars","cohort","sd__(Intercept)",0.00185938923900069,NA,NA,NA,NA,NA,"diet"
"Clostridiaceae","Male","week 5","ran_pars","Residual","sd__Observation",0.00218721181610149,NA,NA,NA,NA,NA,"diet"
"Eggerthellaceae","Male","week 10","fixed",NA,"dietHFHS",0.000367013650065512,0.00155017732877762,0.236755913824981,10.1478585709208,0.817556960302742,0.817556960302742,"diet"
"Eggerthellaceae","Male","week 10","ran_pars","dam_cage","sd__(Intercept)",0.00205049358358155,NA,NA,NA,NA,NA,"diet"
"Eggerthellaceae","Male","week 10","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,"diet"
"Eggerthellaceae","Male","week 10","ran_pars","Residual","sd__Observation",0.00236903672595271,NA,NA,NA,NA,NA,"diet"
"Eggerthellaceae","Female","week 5","fixed",NA,"dietHFHS",0.00360373830889203,0.000939933182393616,3.83403669153888,21.0397040127194,0.00096281220906253,0.00192562441812506,"diet"
"Eggerthellaceae","Female","week 5","ran_pars","dam_cage","sd__(Intercept)",0,NA,NA,NA,NA,NA,"diet"
"Eggerthellaceae","Female","week 5","ran_pars","cohort","sd__(Intercept)",0.00104169760407155,NA,NA,NA,NA,NA,"diet"
"Eggerthellaceae","Female","week 5","ran_pars","Residual","sd__Observation",0.00205175982142572,NA,NA,NA,NA,NA,"diet"
"Staphylococcaceae","Male","week 10","fixed",NA,"dietHFHS",0.000961331834585419,0.000978275291957802,0.982680276695454,8.05627100806779,0.354351650830681,0.708703301661363,"diet"
"Staphylococcaceae","Male","week 10","ran_pars","dam_cage","sd__(Intercept)",0.000605545925740436,NA,NA,NA,NA,NA,"diet"
"Staphylococcaceae","Male","week 10","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,"diet"
"Staphylococcaceae","Male","week 10","ran_pars","Residual","sd__Observation",0.00222061872150308,NA,NA,NA,NA,NA,"diet"
"Eggerthellaceae","Female","week 10","fixed",NA,"dietHFHS",0.0013643392751412,0.00126168677241944,1.08136132118189,6.60757167409336,0.317415117379678,0.317415117379678,"diet"
"Eggerthellaceae","Female","week 10","ran_pars","dam_cage","sd__(Intercept)",0.00124756747266873,NA,NA,NA,NA,NA,"diet"
"Eggerthellaceae","Female","week 10","ran_pars","cohort","sd__(Intercept)",0.00136471929659259,NA,NA,NA,NA,NA,"diet"
"Eggerthellaceae","Female","week 10","ran_pars","Residual","sd__Observation",0.00195588331799192,NA,NA,NA,NA,NA,"diet"
"Butyricicoccaceae","Female","week 5","fixed",NA,"dietHFHS",0.00346704402915737,0.00134582484583297,2.57614803285305,6.02648123960359,0.0418206849663478,0.0836413699326956,"diet"
"Butyricicoccaceae","Female","week 5","ran_pars","dam_cage","sd__(Intercept)",0.00167212883566225,NA,NA,NA,NA,NA,"diet"
"Butyricicoccaceae","Female","week 5","ran_pars","cohort","sd__(Intercept)",0.00122730507892192,NA,NA,NA,NA,NA,"diet"
"Butyricicoccaceae","Female","week 5","ran_pars","Residual","sd__Observation",0.00150925496488486,NA,NA,NA,NA,NA,"diet"
"Butyricicoccaceae","Male","week 10","fixed",NA,"dietHFHS",0.000857413076142222,0.000869394859954787,0.986218248618139,7.72096261836329,0.35391841451193,0.35391841451193,"diet"
"Butyricicoccaceae","Male","week 10","ran_pars","dam_cage","sd__(Intercept)",0.00114413962519516,NA,NA,NA,NA,NA,"diet"
"Butyricicoccaceae","Male","week 10","ran_pars","cohort","sd__(Intercept)",0.000833286741316374,NA,NA,NA,NA,NA,"diet"
"Butyricicoccaceae","Male","week 10","ran_pars","Residual","sd__Observation",0.00126872507679947,NA,NA,NA,NA,NA,"diet"
"Enterococcaceae","Female","week 5","fixed",NA,"dietHFHS",-0.000794857602391827,0.00064171220738915,-1.23865121037008,4.68005641837855,0.273976331617895,0.273976331617895,"diet"
"Enterococcaceae","Female","week 5","ran_pars","dam_cage","sd__(Intercept)",0.000329047874013331,NA,NA,NA,NA,NA,"diet"
"Enterococcaceae","Female","week 5","ran_pars","cohort","sd__(Intercept)",0.000638778790035095,NA,NA,NA,NA,NA,"diet"
"Enterococcaceae","Female","week 5","ran_pars","Residual","sd__Observation",0.00132131561576183,NA,NA,NA,NA,NA,"diet"
"Butyricicoccaceae","Female","week 10","fixed",NA,"dietHFHS",0.000591199182549039,0.0010900933380026,0.542338130083708,6.53408309900428,0.605577204327501,0.605577204327501,"diet"
"Butyricicoccaceae","Female","week 10","ran_pars","dam_cage","sd__(Intercept)",0.00106801637655281,NA,NA,NA,NA,NA,"diet"
"Butyricicoccaceae","Female","week 10","ran_pars","cohort","sd__(Intercept)",0.00107670124851023,NA,NA,NA,NA,NA,"diet"
"Butyricicoccaceae","Female","week 10","ran_pars","Residual","sd__Observation",0.00173731043057499,NA,NA,NA,NA,NA,"diet"
"Sutterellaceae","Male","week 10","fixed",NA,"dietHFHS",-0.00169808070538284,0.00079112984915385,-2.14639949080296,8.86050653534075,0.0608596564521145,0.121719312904229,"diet"
"Sutterellaceae","Male","week 10","ran_pars","dam_cage","sd__(Intercept)",0.00108854736986417,NA,NA,NA,NA,NA,"diet"
"Sutterellaceae","Male","week 10","ran_pars","cohort","sd__(Intercept)",0.000993757881425081,NA,NA,NA,NA,NA,"diet"
"Sutterellaceae","Male","week 10","ran_pars","Residual","sd__Observation",0.00104333551805468,NA,NA,NA,NA,NA,"diet"
"Christensenellaceae","Female","week 5","fixed",NA,"dietHFHS",0.00179190890992816,0.000478861218726836,3.74202136203964,21.9999999995769,0.00112916723700183,0.00225833447400366,"diet"
"Christensenellaceae","Female","week 5","ran_pars","dam_cage","sd__(Intercept)",0,NA,NA,NA,NA,NA,"diet"
"Christensenellaceae","Female","week 5","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,"diet"
"Christensenellaceae","Female","week 5","ran_pars","Residual","sd__Observation",0.00117296564348804,NA,NA,NA,NA,NA,"diet"
"Sutterellaceae","Female","week 5","fixed",NA,"dietHFHS",-0.000475403374200337,0.000652558373049691,-0.728522372609471,6.16900425156321,0.493011234480629,0.580325437334506,"diet"
"Sutterellaceae","Female","week 5","ran_pars","dam_cage","sd__(Intercept)",0.000749456301377859,NA,NA,NA,NA,NA,"diet"
"Sutterellaceae","Female","week 5","ran_pars","cohort","sd__(Intercept)",0.000474793613624967,NA,NA,NA,NA,NA,"diet"
"Sutterellaceae","Female","week 5","ran_pars","Residual","sd__Observation",0.00091480595612167,NA,NA,NA,NA,NA,"diet"
"Enterobacteriaceae","Male","week 5","fixed",NA,"dietHFHS",-0.00096138548911517,0.000492499218257957,-1.95205485303253,21.7231325679903,0.06394037758004,0.12788075516008,"diet"
"Enterobacteriaceae","Male","week 5","ran_pars","dam_cage","sd__(Intercept)",0,NA,NA,NA,NA,NA,"diet"
"Enterobacteriaceae","Male","week 5","ran_pars","cohort","sd__(Intercept)",0.000446975462043319,NA,NA,NA,NA,NA,"diet"
"Enterobacteriaceae","Male","week 5","ran_pars","Residual","sd__Observation",0.00117184476667126,NA,NA,NA,NA,NA,"diet"
"Enterobacteriaceae","Female","week 5","fixed",NA,"dietHFHS",-0.000125369399763947,0.000472657241286045,-0.265243793626924,20.3774800253109,0.793486397540712,0.793486397540712,"diet"
"Enterobacteriaceae","Female","week 5","ran_pars","dam_cage","sd__(Intercept)",0,NA,NA,NA,NA,NA,"diet"
"Enterobacteriaceae","Female","week 5","ran_pars","cohort","sd__(Intercept)",0.00156657924077574,NA,NA,NA,NA,NA,"diet"
"Enterobacteriaceae","Female","week 5","ran_pars","Residual","sd__Observation",0.000930935345237514,NA,NA,NA,NA,NA,"diet"
"Butyricicoccaceae","Male","week 5","fixed",NA,"dietHFHS",0.00137184459789113,0.000475355244101638,2.88593555012471,20.6516472043268,0.00894060530412431,0.0178812106082486,"diet"
"Butyricicoccaceae","Male","week 5","ran_pars","dam_cage","sd__(Intercept)",1.04356464941105e-07,NA,NA,NA,NA,NA,"diet"
"Butyricicoccaceae","Male","week 5","ran_pars","cohort","sd__(Intercept)",0.000681526168141968,NA,NA,NA,NA,NA,"diet"
"Butyricicoccaceae","Male","week 5","ran_pars","Residual","sd__Observation",0.00111036318412694,NA,NA,NA,NA,NA,"diet"
