"genus","sex","timepoint","effect","group","term","estimate","std.error","statistic","df","p.value","conf.low","conf.high","effect_size","R2_marginal","R2_conditional","p.adj","comparison_type"
"Lachnospiraceae NK4A136 group","Female","week 10","fixed",NA,"dietHFHS",-0.0356083359556647,0.00650547740433558,-5.47359305743396,20.9715220000516,1.98597057773001e-05,-0.0491383355487148,-0.0220783363626147,-5.47359305743396,0.625933585872597,NA,3.97194115546002e-05,"diet"
"Lachnospiraceae NK4A136 group","Female","week 10","ran_pars","dam_cage","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.625933585872597,NA,NA,"diet"
"Lachnospiraceae NK4A136 group","Female","week 10","ran_pars","cohort","sd__(Intercept)",0.00776335674225212,NA,NA,NA,NA,NA,NA,NA,0.625933585872597,NA,NA,"diet"
"Lachnospiraceae NK4A136 group","Female","week 10","ran_pars","Residual","sd__Observation",0.0140596210913323,NA,NA,NA,NA,NA,NA,NA,0.625933585872597,NA,NA,"diet"
"Turicibacter","Female","week 5","fixed",NA,"dietHFHS",-0.0146863607064406,0.00635568498258982,-2.3107439633448,4.34235037886487,0.0767762097734241,-0.0317972113494209,0.00242448993653965,-2.3107439633448,0.244925931365296,NA,0.0767762097734241,"diet"
"Turicibacter","Female","week 5","ran_pars","dam_cage","sd__(Intercept)",0.0050011469316356,NA,NA,NA,NA,NA,NA,NA,0.244925931365296,NA,NA,"diet"
"Turicibacter","Female","week 5","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.244925931365296,NA,NA,"diet"
"Turicibacter","Female","week 5","ran_pars","Residual","sd__Observation",0.0131705311992471,NA,NA,NA,NA,NA,NA,NA,0.244925931365296,NA,NA,"diet"
"Mucispirillum","Female","week 10","fixed",NA,"dietHFHS",0.00725265640435325,0.00640685908449355,1.13201434723401,19.6868654845873,0.271228928746489,-0.00612545797650316,0.0206307707852097,1.13201434723401,0.0618773658141823,NA,0.542457857492978,"diet"
"Mucispirillum","Female","week 10","ran_pars","dam_cage","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.0618773658141823,NA,NA,"diet"
"Mucispirillum","Female","week 10","ran_pars","cohort","sd__(Intercept)",0.00559859590889149,NA,NA,NA,NA,NA,NA,NA,0.0618773658141823,NA,NA,"diet"
"Mucispirillum","Female","week 10","ran_pars","Residual","sd__Observation",0.0144235680884869,NA,NA,NA,NA,NA,NA,NA,0.0618773658141823,NA,NA,"diet"
"Lactobacillus","Male","week 10","fixed",NA,"dietHFHS",-0.023517547060009,0.00877160214958524,-2.68110051720951,6.94203584937225,0.0317345213423064,-0.0442942499134037,-0.00274084420661436,-2.68110051720951,0.282656165848705,0.701444124062508,0.0489301829053576,"diet"
"Lactobacillus","Male","week 10","ran_pars","dam_cage","sd__(Intercept)",0.0117874870296933,NA,NA,NA,NA,NA,NA,NA,0.282656165848705,0.701444124062508,NA,"diet"
"Lactobacillus","Male","week 10","ran_pars","cohort","sd__(Intercept)",0.00865005136604392,NA,NA,NA,NA,NA,NA,NA,0.282656165848705,0.701444124062508,NA,"diet"
"Lactobacillus","Male","week 10","ran_pars","Residual","sd__Observation",0.0123448923929747,NA,NA,NA,NA,NA,NA,NA,0.282656165848705,0.701444124062508,NA,"diet"
"Lachnospiraceae NK4A136 group","Male","week 10","fixed",NA,"dietHFHS",-0.00424828254832845,0.00851329516954452,-0.499017414963628,8.32971910914456,0.63067819099816,-0.0237455323641963,0.0152489672675394,-0.499017414963628,0.0137700178407082,NA,0.63067819099816,"diet"
"Lachnospiraceae NK4A136 group","Male","week 10","ran_pars","dam_cage","sd__(Intercept)",0.00667779680824707,NA,NA,NA,NA,NA,NA,NA,0.0137700178407082,NA,NA,"diet"
"Lachnospiraceae NK4A136 group","Male","week 10","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.0137700178407082,NA,NA,"diet"
"Lachnospiraceae NK4A136 group","Male","week 10","ran_pars","Residual","sd__Observation",0.0183631401916625,NA,NA,NA,NA,NA,NA,NA,0.0137700178407082,NA,NA,"diet"
"Mucispirillum","Female","week 5","fixed",NA,"dietHFHS",0.000250555832634776,0.0120970447295308,0.0207121522848577,7.20643866922059,0.9840371280255,-0.0281891315828923,0.0286902432481618,0.0207121522848577,0.000142238535167757,NA,0.9840371280255,"diet"
"Mucispirillum","Female","week 5","ran_pars","dam_cage","sd__(Intercept)",0.0172613658805167,NA,NA,NA,NA,NA,NA,NA,0.000142238535167757,NA,NA,"diet"
"Mucispirillum","Female","week 5","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.000142238535167757,NA,NA,"diet"
"Mucispirillum","Female","week 5","ran_pars","Residual","sd__Observation",0.0107294312117793,NA,NA,NA,NA,NA,NA,NA,0.000142238535167757,NA,NA,"diet"
"A2","Male","week 10","fixed",NA,"dietHFHS",-0.00102343936512052,0.00502588465434787,-0.203633675562997,21.2980619168708,0.840572869415971,-0.0114664393503794,0.0094195606201384,-0.203633675562997,0.00196593983289093,NA,0.840572869415971,"diet"
"A2","Male","week 10","ran_pars","dam_cage","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.00196593983289093,NA,NA,"diet"
"A2","Male","week 10","ran_pars","cohort","sd__(Intercept)",0.00666261094405178,NA,NA,NA,NA,NA,NA,NA,0.00196593983289093,NA,NA,"diet"
"A2","Male","week 10","ran_pars","Residual","sd__Observation",0.0117777246002801,NA,NA,NA,NA,NA,NA,NA,0.00196593983289093,NA,NA,"diet"
"Rikenellaceae RC9 gut group","Male","week 10","fixed",NA,"dietHFHS",-0.012331341165793,0.00594814428275589,-2.07314089564749,9.10286862743983,0.0676688277006604,-0.0257638349701853,0.00110115263859922,-2.07314089564749,0.172123556217081,0.421562780709439,0.0676688277006604,"diet"
"Rikenellaceae RC9 gut group","Male","week 10","ran_pars","dam_cage","sd__(Intercept)",0.00569815260602584,NA,NA,NA,NA,NA,NA,NA,0.172123556217081,0.421562780709439,NA,"diet"
"Rikenellaceae RC9 gut group","Male","week 10","ran_pars","cohort","sd__(Intercept)",0.00500178992051611,NA,NA,NA,NA,NA,NA,NA,0.172123556217081,0.421562780709439,NA,"diet"
"Rikenellaceae RC9 gut group","Male","week 10","ran_pars","Residual","sd__Observation",0.0115459581812711,NA,NA,NA,NA,NA,NA,NA,0.172123556217081,0.421562780709439,NA,"diet"
"A2","Female","week 10","fixed",NA,"dietHFHS",-0.000290704375450465,0.00543563574766411,-0.0534812097325306,5.15788641048639,0.959358410664123,-0.0141357786724623,0.0135543699215614,-0.0534812097325306,0.000107817031122407,0.55020219521249,0.959358410664123,"diet"
"A2","Female","week 10","ran_pars","dam_cage","sd__(Intercept)",0.00367899364090853,NA,NA,NA,NA,NA,NA,NA,0.000107817031122407,0.55020219521249,NA,"diet"
"A2","Female","week 10","ran_pars","cohort","sd__(Intercept)",0.00994712450276973,NA,NA,NA,NA,NA,NA,NA,0.000107817031122407,0.55020219521249,NA,"diet"
"A2","Female","week 10","ran_pars","Residual","sd__Observation",0.00959021308850998,NA,NA,NA,NA,NA,NA,NA,0.000107817031122407,0.55020219521249,NA,"diet"
"Colidextribacter","Male","week 10","fixed",NA,"dietHFHS",0.00263716842976994,0.00536305370951291,0.491728886677411,21.7708471054581,0.627832385881065,-0.0084919157562496,0.0137662526157895,0.491728886677411,0.0108304878792714,NA,0.627832385881065,"diet"
"Colidextribacter","Male","week 10","ran_pars","dam_cage","sd__(Intercept)",3.48811687471874e-07,NA,NA,NA,NA,NA,NA,NA,0.0108304878792714,NA,NA,"diet"
"Colidextribacter","Male","week 10","ran_pars","cohort","sd__(Intercept)",0.00376706605656636,NA,NA,NA,NA,NA,NA,NA,0.0108304878792714,NA,NA,"diet"
"Colidextribacter","Male","week 10","ran_pars","Residual","sd__Observation",0.0128724414760775,NA,NA,NA,NA,NA,NA,NA,0.0108304878792714,NA,NA,"diet"
"Colidextribacter","Male","week 5","fixed",NA,"dietHFHS",0.0219195309177073,0.00415895104220816,5.27044696974103,21.6714045960757,2.87566127053977e-05,0.0132868055352472,0.0305522563001675,5.27044696974103,0.561686316916801,NA,5.75132254107954e-05,"diet"
"Colidextribacter","Male","week 5","ran_pars","dam_cage","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.561686316916801,NA,NA,"diet"
"Colidextribacter","Male","week 5","ran_pars","cohort","sd__(Intercept)",0.00383517338382762,NA,NA,NA,NA,NA,NA,NA,0.561686316916801,NA,NA,"diet"
"Colidextribacter","Male","week 5","ran_pars","Residual","sd__Observation",0.00988982382411602,NA,NA,NA,NA,NA,NA,NA,0.561686316916801,NA,NA,"diet"
"Colidextribacter","Female","week 10","fixed",NA,"dietHFHS",0.00587279843108321,0.00691866942815638,0.848833506509667,19.5342339045629,0.40625630182648,-0.00858138503455504,0.0203269818967215,0.848833506509667,0.0343132710595254,NA,0.40625630182648,"diet"
"Colidextribacter","Female","week 10","ran_pars","dam_cage","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.0343132710595254,NA,NA,"diet"
"Colidextribacter","Female","week 10","ran_pars","cohort","sd__(Intercept)",0.00499546767948975,NA,NA,NA,NA,NA,NA,NA,0.0343132710595254,NA,NA,"diet"
"Colidextribacter","Female","week 10","ran_pars","Residual","sd__Observation",0.0159126999308195,NA,NA,NA,NA,NA,NA,NA,0.0343132710595254,NA,NA,"diet"
"Intestinimonas","Female","week 5","fixed",NA,"dietHFHS",0.0205236947372618,0.00557386412095298,3.68213043804032,5.65299115176641,0.0114590929066154,0.00667940352482957,0.0343679859496941,3.68213043804032,0.719664190191046,NA,0.0229181858132308,"diet"
"Intestinimonas","Female","week 5","ran_pars","dam_cage","sd__(Intercept)",0.00743157061392485,NA,NA,NA,NA,NA,NA,NA,0.719664190191046,NA,NA,"diet"
"Intestinimonas","Female","week 5","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.719664190191046,NA,NA,"diet"
"Intestinimonas","Female","week 5","ran_pars","Residual","sd__Observation",0.00654246783091603,NA,NA,NA,NA,NA,NA,NA,0.719664190191046,NA,NA,"diet"
"Romboutsia","Male","week 10","fixed",NA,"dietHFHS",-0.00763833258781375,0.00640044299232426,-1.19340686214595,8.42878875488934,0.265216814137001,-0.022268102231735,0.00699143705610747,-1.19340686214595,0.0650707529609992,0.585286433779897,0.265216814137001,"diet"
"Romboutsia","Male","week 10","ran_pars","dam_cage","sd__(Intercept)",0.00802166365761061,NA,NA,NA,NA,NA,NA,NA,0.0650707529609992,0.585286433779897,NA,"diet"
"Romboutsia","Male","week 10","ran_pars","cohort","sd__(Intercept)",0.00757183053916743,NA,NA,NA,NA,NA,NA,NA,0.0650707529609992,0.585286433779897,NA,"diet"
"Romboutsia","Male","week 10","ran_pars","Residual","sd__Observation",0.00984898501654922,NA,NA,NA,NA,NA,NA,NA,0.0650707529609992,0.585286433779897,NA,"diet"
"Faecalibaculum","Female","week 10","fixed",NA,"dietHFHS",0.000552376903671963,0.00538804558582237,0.102518973693437,21.7865690067017,0.919282523603568,-0.0106280959397213,0.0117328497470652,0.102518973693437,0.000662437609770828,NA,0.919282523603568,"diet"
"Faecalibaculum","Female","week 10","ran_pars","dam_cage","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.000662437609770828,NA,NA,"diet"
"Faecalibaculum","Female","week 10","ran_pars","cohort","sd__(Intercept)",0.0108027593770437,NA,NA,NA,NA,NA,NA,NA,0.000662437609770828,NA,NA,"diet"
"Faecalibaculum","Female","week 10","ran_pars","Residual","sd__Observation",0.0109579883298602,NA,NA,NA,NA,NA,NA,NA,0.000662437609770828,NA,NA,"diet"
"Turicibacter","Male","week 5","fixed",NA,"dietHFHS",-0.0074292876295418,0.00400580753270504,-1.85462920244822,13.3863037807089,0.0858055392406033,-0.0160579903570941,0.00119941509801048,-1.85462920244822,0.159558058287494,NA,0.0858055392406033,"diet"
"Turicibacter","Male","week 5","ran_pars","dam_cage","sd__(Intercept)",0.00305274588778346,NA,NA,NA,NA,NA,NA,NA,0.159558058287494,NA,NA,"diet"
"Turicibacter","Male","week 5","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.159558058287494,NA,NA,"diet"
"Turicibacter","Male","week 5","ran_pars","Residual","sd__Observation",0.00870870074539148,NA,NA,NA,NA,NA,NA,NA,0.159558058287494,NA,NA,"diet"
"Odoribacter","Female","week 5","fixed",NA,"dietHFHS",-0.00437426798403591,0.00675307724670119,-0.64774440217942,7.7726130324568,0.535809695061833,-0.0200265486143044,0.0112780126462326,-0.64774440217942,0.125501316218779,NA,0.535809695061833,"diet"
"Odoribacter","Female","week 5","ran_pars","dam_cage","sd__(Intercept)",0.0096613882711257,NA,NA,NA,NA,NA,NA,NA,0.125501316218779,NA,NA,"diet"
"Odoribacter","Female","week 5","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.125501316218779,NA,NA,"diet"
"Odoribacter","Female","week 5","ran_pars","Residual","sd__Observation",0.00589756224101749,NA,NA,NA,NA,NA,NA,NA,0.125501316218779,NA,NA,"diet"
"Rikenellaceae RC9 gut group","Female","week 10","fixed",NA,"dietHFHS",0.000376833545184126,0.00889703281830921,0.0423549685473386,7.53434455577819,0.967316516652519,-0.0203625860298535,0.0211162531202218,0.0423549685473386,0.000414688498068707,NA,0.967316516652519,"diet"
"Rikenellaceae RC9 gut group","Female","week 10","ran_pars","dam_cage","sd__(Intercept)",0.0122167317119882,NA,NA,NA,NA,NA,NA,NA,0.000414688498068707,NA,NA,"diet"
"Rikenellaceae RC9 gut group","Female","week 10","ran_pars","cohort","sd__(Intercept)",1.49662381526308e-07,NA,NA,NA,NA,NA,NA,NA,0.000414688498068707,NA,NA,"diet"
"Rikenellaceae RC9 gut group","Female","week 10","ran_pars","Residual","sd__Observation",0.00944952985026421,NA,NA,NA,NA,NA,NA,NA,0.000414688498068707,NA,NA,"diet"
"Lachnoclostridium","Male","week 10","fixed",NA,"dietHFHS",0.00445635570736897,0.00385903187027589,1.15478593003959,21.3437776461925,0.260943732566779,-0.00356107700211989,0.0124737884168578,1.15478593003959,0.0590853057524325,NA,0.260943732566779,"diet"
"Lachnoclostridium","Male","week 10","ran_pars","dam_cage","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.0590853057524325,NA,NA,"diet"
"Lachnoclostridium","Male","week 10","ran_pars","cohort","sd__(Intercept)",0.00460311894897434,NA,NA,NA,NA,NA,NA,NA,0.0590853057524325,NA,NA,"diet"
"Lachnoclostridium","Male","week 10","ran_pars","Residual","sd__Observation",0.00908295030524366,NA,NA,NA,NA,NA,NA,NA,0.0590853057524325,NA,NA,"diet"
"Faecalibaculum","Female","week 5","fixed",NA,"dietHFHS",-0.0180680311885264,0.00489296906574054,-3.69265183281756,5.87400710695966,0.0105708507746224,-0.0301032216214996,-0.00603284075555325,-3.69265183281756,0.441418193766479,0.598116019928915,0.0105708507746224,"diet"
"Faecalibaculum","Female","week 5","ran_pars","dam_cage","sd__(Intercept)",0.00445664887969536,NA,NA,NA,NA,NA,NA,NA,0.441418193766479,0.598116019928915,NA,"diet"
"Faecalibaculum","Female","week 5","ran_pars","cohort","sd__(Intercept)",0.00322019411631386,NA,NA,NA,NA,NA,NA,NA,0.441418193766479,0.598116019928915,NA,"diet"
"Faecalibaculum","Female","week 5","ran_pars","Residual","sd__Observation",0.0088053732792298,NA,NA,NA,NA,NA,NA,NA,0.441418193766479,0.598116019928915,NA,"diet"
"Lachnoclostridium","Male","week 5","fixed",NA,"dietHFHS",0.0110728124019948,0.00431642303327595,2.56527507073167,7.59910538430036,0.034796722541786,0.00102697514388593,0.0211186496601036,2.56527507073167,0.270478483710767,0.536568934491087,0.0695934450835719,"diet"
"Lachnoclostridium","Male","week 5","ran_pars","dam_cage","sd__(Intercept)",0.00508134489711511,NA,NA,NA,NA,NA,NA,NA,0.270478483710767,0.536568934491087,NA,"diet"
"Lachnoclostridium","Male","week 5","ran_pars","cohort","sd__(Intercept)",0.00237603092601274,NA,NA,NA,NA,NA,NA,NA,0.270478483710767,0.536568934491087,NA,"diet"
"Lachnoclostridium","Male","week 5","ran_pars","Residual","sd__Observation",0.00740279732033811,NA,NA,NA,NA,NA,NA,NA,0.270478483710767,0.536568934491087,NA,"diet"
"Clostridium sensu stricto 1","Female","week 5","fixed",NA,"dietHFHS",0.0111936086500782,0.0035376606580683,3.1641272954061,21.5378097879351,0.00457691263874179,0.00384781042344206,0.0185394068767144,3.1641272954061,0.363427439026659,NA,0.00915382527748358,"diet"
"Clostridium sensu stricto 1","Female","week 5","ran_pars","dam_cage","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.363427439026659,NA,NA,"diet"
"Clostridium sensu stricto 1","Female","week 5","ran_pars","cohort","sd__(Intercept)",0.00456274827690771,NA,NA,NA,NA,NA,NA,NA,0.363427439026659,NA,NA,"diet"
"Clostridium sensu stricto 1","Female","week 5","ran_pars","Residual","sd__Observation",0.00756653293438499,NA,NA,NA,NA,NA,NA,NA,0.363427439026659,NA,NA,"diet"
"Acetatifactor","Female","week 5","fixed",NA,"dietHFHS",0.0128423588427001,0.00344571226055102,3.7270549226436,17.4782469136352,0.00160979560770882,0.00558766490005036,0.0200970527853499,3.7270549226436,0.39918540620358,NA,0.00321959121541765,"diet"
"Acetatifactor","Female","week 5","ran_pars","dam_cage","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.39918540620358,NA,NA,"diet"
"Acetatifactor","Female","week 5","ran_pars","cohort","sd__(Intercept)",0.00210678262823444,NA,NA,NA,NA,NA,NA,NA,0.39918540620358,NA,NA,"diet"
"Acetatifactor","Female","week 5","ran_pars","Residual","sd__Observation",0.00804710034401637,NA,NA,NA,NA,NA,NA,NA,0.39918540620358,NA,NA,"diet"
"Incertae Sedis","Female","week 10","fixed",NA,"dietHFHS",0.00449540720700422,0.00438332297542432,1.02557060755238,18.6120917155447,0.318239418687658,-0.00469195205238969,0.0136827664663981,1.02557060755238,0.0479714818272116,NA,0.318239418687658,"diet"
"Incertae Sedis","Female","week 10","ran_pars","dam_cage","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.0479714818272116,NA,NA,"diet"
"Incertae Sedis","Female","week 10","ran_pars","cohort","sd__(Intercept)",0.00270624708713395,NA,NA,NA,NA,NA,NA,NA,0.0479714818272116,NA,NA,"diet"
"Incertae Sedis","Female","week 10","ran_pars","Residual","sd__Observation",0.0102285519839954,NA,NA,NA,NA,NA,NA,NA,0.0479714818272116,NA,NA,"diet"
"Rikenella","Female","week 10","fixed",NA,"dietHFHS",0.0108752631856366,0.00416580830588765,2.61060096554761,5.54034603728831,0.0431855707137646,0.0004733471262734,0.0212771792449997,2.61060096554761,0.280079610017344,0.428575902719503,0.0863711414275292,"diet"
"Rikenella","Female","week 10","ran_pars","dam_cage","sd__(Intercept)",0.00372073881666335,NA,NA,NA,NA,NA,NA,NA,0.280079610017344,0.428575902719503,NA,"diet"
"Rikenella","Female","week 10","ran_pars","cohort","sd__(Intercept)",0.00158567393254646,NA,NA,NA,NA,NA,NA,NA,0.280079610017344,0.428575902719503,NA,"diet"
"Rikenella","Female","week 10","ran_pars","Residual","sd__Observation",0.00793396009780655,NA,NA,NA,NA,NA,NA,NA,0.280079610017344,0.428575902719503,NA,"diet"
"Lachnoclostridium","Female","week 5","fixed",NA,"dietHFHS",0.00949214286780374,0.00515254921091427,1.84222265120675,5.25173051789797,0.121991470963651,-0.00356421000639963,0.0225484957420071,1.84222265120675,0.171733852208748,0.470188203517105,0.121991470963651,"diet"
"Lachnoclostridium","Female","week 5","ran_pars","dam_cage","sd__(Intercept)",0.00514544686866988,NA,NA,NA,NA,NA,NA,NA,0.171733852208748,0.470188203517105,NA,"diet"
"Lachnoclostridium","Female","week 5","ran_pars","cohort","sd__(Intercept)",0.00379113083997318,NA,NA,NA,NA,NA,NA,NA,0.171733852208748,0.470188203517105,NA,"diet"
"Lachnoclostridium","Female","week 5","ran_pars","Residual","sd__Observation",0.00851547404222322,NA,NA,NA,NA,NA,NA,NA,0.171733852208748,0.470188203517105,NA,"diet"
"Coriobacteriaceae UCG-002","Male","week 5","fixed",NA,"dietHFHS",0.00429337220618355,0.00395145254495423,1.08653011957993,21.999999999893,0.289006438815712,-0.00390143880590017,0.0124881832182673,1.08653011957993,0.0488222068153382,NA,0.33419939115693,"diet"
"Coriobacteriaceae UCG-002","Male","week 5","ran_pars","dam_cage","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.0488222068153382,NA,NA,"diet"
"Coriobacteriaceae UCG-002","Male","week 5","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.0488222068153382,NA,NA,"diet"
"Coriobacteriaceae UCG-002","Male","week 5","ran_pars","Residual","sd__Observation",0.00967904247795987,NA,NA,NA,NA,NA,NA,NA,0.0488222068153382,NA,NA,"diet"
"Desulfovibrio","Female","week 10","fixed",NA,"dietHFHS",0.00585750713662755,0.00434721554751066,1.34741585104556,21.9999999997719,0.191560691592467,-0.00315806610773388,0.014873080380989,1.34741585104556,0.0731610211029499,NA,0.191560691592467,"diet"
"Desulfovibrio","Female","week 10","ran_pars","dam_cage","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.0731610211029499,NA,NA,"diet"
