"family","sex","timepoint","effect","group","term","estimate","std.error","statistic","df","p.value","conf.low","conf.high","effect_size","R2_marginal","R2_conditional","p.adj","comparison_type"
"Tannerellaceae","Male","week 10","ran_pars","Residual","sd__Observation",0.0143943067125831,NA,NA,NA,NA,NA,NA,NA,0.0717307276426056,0.687526564331216,NA,"diet"
"Oscillospiraceae","Male","week 10","fixed",NA,"dietHFHS",0.00799508648041582,0.0117175491668362,0.682317297463877,21.8082212578147,0.502221959907708,-0.0163180191594553,0.032308192120287,0.682317297463877,0.0206591518567644,NA,0.502221959907708,"diet"
"Oscillospiraceae","Male","week 10","ran_pars","dam_cage","sd__(Intercept)",4.05504644402389e-07,NA,NA,NA,NA,NA,NA,NA,0.0206591518567644,NA,NA,"diet"
"Oscillospiraceae","Male","week 10","ran_pars","cohort","sd__(Intercept)",0.00831800878088956,NA,NA,NA,NA,NA,NA,NA,0.0206591518567644,NA,NA,"diet"
"Oscillospiraceae","Male","week 10","ran_pars","Residual","sd__Observation",0.0281154839603505,NA,NA,NA,NA,NA,NA,NA,0.0206591518567644,NA,NA,"diet"
"Erysipelotrichaceae","Female","week 10","fixed",NA,"dietHFHS",0.00428085312440114,0.0169001154287541,0.25330318851655,6.38019256222449,0.807999902564613,-0.0364821899069808,0.045043896155783,0.25330318851655,0.00455282908993775,0.822238471144011,0.807999902564613,"diet"
"Erysipelotrichaceae","Female","week 10","ran_pars","dam_cage","sd__(Intercept)",0.0222532667132249,NA,NA,NA,NA,NA,NA,NA,0.00455282908993775,0.822238471144011,NA,"diet"
"Erysipelotrichaceae","Female","week 10","ran_pars","cohort","sd__(Intercept)",0.0190627537640302,NA,NA,NA,NA,NA,NA,NA,0.00455282908993775,0.822238471144011,NA,"diet"
"Erysipelotrichaceae","Female","week 10","ran_pars","Residual","sd__Observation",0.0136621877525877,NA,NA,NA,NA,NA,NA,NA,0.00455282908993775,0.822238471144011,NA,"diet"
"Peptostreptococcaceae","Female","week 10","fixed",NA,"dietHFHS",0.0195032047020162,0.0106565094656103,1.8301681957826,21.9999999998571,0.0808078842037838,-0.00259704327658571,0.0416034526806182,1.8301681957826,0.127118679240339,NA,0.0808078842037838,"diet"
"Peptostreptococcaceae","Female","week 10","ran_pars","dam_cage","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.127118679240339,NA,NA,"diet"
"Peptostreptococcaceae","Female","week 10","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.127118679240339,NA,NA,"diet"
"Peptostreptococcaceae","Female","week 10","ran_pars","Residual","sd__Observation",0.0261030106298844,NA,NA,NA,NA,NA,NA,NA,0.127118679240339,NA,NA,"diet"
"Atopobiaceae","Male","week 10","fixed",NA,"dietHFHS",-0.00243239839731543,0.0122136989445658,-0.199153295685062,9.06319186336441,0.846539080644269,-0.030032367398342,0.0251675706037111,-0.199153295685062,0.00244662072590335,0.619178829394521,0.846539080644269,"diet"
"Atopobiaceae","Male","week 10","ran_pars","dam_cage","sd__(Intercept)",0.0174517899666533,NA,NA,NA,NA,NA,NA,NA,0.00244662072590335,0.619178829394521,NA,"diet"
"Atopobiaceae","Male","week 10","ran_pars","cohort","sd__(Intercept)",0.00919242116325134,NA,NA,NA,NA,NA,NA,NA,0.00244662072590335,0.619178829394521,NA,"diet"
"Atopobiaceae","Male","week 10","ran_pars","Residual","sd__Observation",0.0154997121346679,NA,NA,NA,NA,NA,NA,NA,0.00244662072590335,0.619178829394521,NA,"diet"
"Erysipelotrichaceae","Female","week 5","fixed",NA,"dietHFHS",-0.0331689703671016,0.00793396559243135,-4.18062946967446,5.59375595365274,0.00677544463077436,-0.0529296280169499,-0.0134083127172534,-4.18062946967446,0.504955415381244,0.630241735271256,0.00677544463077436,"diet"
"Erysipelotrichaceae","Female","week 5","ran_pars","dam_cage","sd__(Intercept)",0.00730991228201907,NA,NA,NA,NA,NA,NA,NA,0.504955415381244,0.630241735271256,NA,"diet"
"Erysipelotrichaceae","Female","week 5","ran_pars","cohort","sd__(Intercept)",0.00421600463492177,NA,NA,NA,NA,NA,NA,NA,0.504955415381244,0.630241735271256,NA,"diet"
"Erysipelotrichaceae","Female","week 5","ran_pars","Residual","sd__Observation",0.0144969327897712,NA,NA,NA,NA,NA,NA,NA,0.504955415381244,0.630241735271256,NA,"diet"
"Akkermansiaceae","Female","week 10","fixed",NA,"dietHFHS",0.00912423131582554,0.0101243793960159,0.901213887679487,20.0389172380456,0.378178968621446,-0.0119922249779572,0.0302406876096083,0.901213887679487,0.0398665056750269,NA,0.378178968621446,"diet"
"Akkermansiaceae","Female","week 10","ran_pars","dam_cage","sd__(Intercept)",2.96033195632023e-07,NA,NA,NA,NA,NA,NA,NA,0.0398665056750269,NA,NA,"diet"
"Akkermansiaceae","Female","week 10","ran_pars","cohort","sd__(Intercept)",0.0086014452664821,NA,NA,NA,NA,NA,NA,NA,0.0398665056750269,NA,NA,"diet"
"Akkermansiaceae","Female","week 10","ran_pars","Residual","sd__Observation",0.0228701871590265,NA,NA,NA,NA,NA,NA,NA,0.0398665056750269,NA,NA,"diet"
"Erysipelotrichaceae","Male","week 5","fixed",NA,"dietHFHS",-0.00160313215833215,0.00704279232972637,-0.227627350527662,21.9999999998526,0.822038114880714,-0.0162089894937984,0.0130027251771341,-0.227627350527662,0.00224772810654416,NA,0.822038114880714,"diet"
"Erysipelotrichaceae","Male","week 5","ran_pars","dam_cage","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.00224772810654416,NA,NA,"diet"
"Erysipelotrichaceae","Male","week 5","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.00224772810654416,NA,NA,"diet"
"Erysipelotrichaceae","Male","week 5","ran_pars","Residual","sd__Observation",0.0172512475722168,NA,NA,NA,NA,NA,NA,NA,0.00224772810654416,NA,NA,"diet"
"Ruminococcaceae","Female","week 10","fixed",NA,"dietHFHS",0.00760354785048457,0.00743384984019144,1.0228277425481,22.0000000002962,0.317505541766011,-0.00781331312391907,0.0230204088248882,1.0228277425481,0.0435069827824863,NA,0.317505541766011,"diet"
"Ruminococcaceae","Female","week 10","ran_pars","dam_cage","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.0435069827824863,NA,NA,"diet"
"Ruminococcaceae","Female","week 10","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.0435069827824863,NA,NA,"diet"
"Ruminococcaceae","Female","week 10","ran_pars","Residual","sd__Observation",0.0182091389329393,NA,NA,NA,NA,NA,NA,NA,0.0435069827824863,NA,NA,"diet"
"Deferribacteraceae","Female","week 10","fixed",NA,"dietHFHS",0.00725265640435325,0.00640685908449355,1.13201434723401,19.6868654845873,0.271228928746489,-0.00612545797650316,0.0206307707852097,1.13201434723401,0.0618773658141823,NA,0.542457857492978,"diet"
"Deferribacteraceae","Female","week 10","ran_pars","dam_cage","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.0618773658141823,NA,NA,"diet"
"Deferribacteraceae","Female","week 10","ran_pars","cohort","sd__(Intercept)",0.00559859590889149,NA,NA,NA,NA,NA,NA,NA,0.0618773658141823,NA,NA,"diet"
"Deferribacteraceae","Female","week 10","ran_pars","Residual","sd__Observation",0.0144235680884869,NA,NA,NA,NA,NA,NA,NA,0.0618773658141823,NA,NA,"diet"
"Ruminococcaceae","Male","week 10","fixed",NA,"dietHFHS",0.00664396621671874,0.00624508951625217,1.06387045364659,21.3040432157652,0.29929796079024,-0.00633213167406066,0.0196200641074981,1.06387045364659,0.0513076454500235,NA,0.29929796079024,"diet"
"Ruminococcaceae","Male","week 10","ran_pars","dam_cage","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.0513076454500235,NA,NA,"diet"
"Ruminococcaceae","Male","week 10","ran_pars","cohort","sd__(Intercept)",0.00889082310271375,NA,NA,NA,NA,NA,NA,NA,0.0513076454500235,NA,NA,"diet"
"Ruminococcaceae","Male","week 10","ran_pars","Residual","sd__Observation",0.0145918642429443,NA,NA,NA,NA,NA,NA,NA,0.0513076454500235,NA,NA,"diet"
"Ruminococcaceae","Female","week 5","fixed",NA,"dietHFHS",0.0185253028522011,0.009465215856762,1.95719813816676,6.06587807209383,0.0975528518007453,-0.00457441002318905,0.0416250157275912,1.95719813816676,0.20860321392893,0.580755810600092,0.0975528518007453,"diet"
"Ruminococcaceae","Female","week 5","ran_pars","dam_cage","sd__(Intercept)",0.0108887940477501,NA,NA,NA,NA,NA,NA,NA,0.20860321392893,0.580755810600092,NA,"diet"
"Ruminococcaceae","Female","week 5","ran_pars","cohort","sd__(Intercept)",0.00641500221224138,NA,NA,NA,NA,NA,NA,NA,0.20860321392893,0.580755810600092,NA,"diet"
"Ruminococcaceae","Female","week 5","ran_pars","Residual","sd__Observation",0.0134137451910492,NA,NA,NA,NA,NA,NA,NA,0.20860321392893,0.580755810600092,NA,"diet"
"Desulfovibrionaceae","Female","week 10","fixed",NA,"dietHFHS",0.00816241548428566,0.0070661022956448,1.15515104972604,21.9999999995677,0.26042132580283,-0.00649178376172359,0.0228166147302949,1.15515104972604,0.0548349405064605,NA,0.26042132580283,"diet"
"Desulfovibrionaceae","Female","week 10","ran_pars","dam_cage","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.0548349405064605,NA,NA,"diet"
"Desulfovibrionaceae","Female","week 10","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.0548349405064605,NA,NA,"diet"
"Desulfovibrionaceae","Female","week 10","ran_pars","Residual","sd__Observation",0.0173083450946386,NA,NA,NA,NA,NA,NA,NA,0.0548349405064605,NA,NA,"diet"
"Deferribacteraceae","Female","week 5","fixed",NA,"dietHFHS",0.000250555832634776,0.0120970447295308,0.0207121522848577,7.20643866922059,0.9840371280255,-0.0281891315828923,0.0286902432481618,0.0207121522848577,0.000142238535167757,NA,0.9840371280255,"diet"
"Deferribacteraceae","Female","week 5","ran_pars","dam_cage","sd__(Intercept)",0.0172613658805167,NA,NA,NA,NA,NA,NA,NA,0.000142238535167757,NA,NA,"diet"
"Deferribacteraceae","Female","week 5","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.000142238535167757,NA,NA,"diet"
"Deferribacteraceae","Female","week 5","ran_pars","Residual","sd__Observation",0.0107294312117793,NA,NA,NA,NA,NA,NA,NA,0.000142238535167757,NA,NA,"diet"
"[Eubacterium] coprostanoligenes group","Female","week 5","fixed",NA,"dietHFHS",0.0113217919581186,0.00835388790265376,1.35527219063139,7.14761850091933,0.216598076599935,-0.00834961084572486,0.030993194761962,1.35527219063139,0.123156458289239,0.585213359036001,0.43319615319987,"diet"
"[Eubacterium] coprostanoligenes group","Female","week 5","ran_pars","dam_cage","sd__(Intercept)",0.0104939331173208,NA,NA,NA,NA,NA,NA,NA,0.123156458289239,0.585213359036001,NA,"diet"
"[Eubacterium] coprostanoligenes group","Female","week 5","ran_pars","cohort","sd__(Intercept)",0.00391580612848561,NA,NA,NA,NA,NA,NA,NA,0.123156458289239,0.585213359036001,NA,"diet"
"[Eubacterium] coprostanoligenes group","Female","week 5","ran_pars","Residual","sd__Observation",0.0106123279467999,NA,NA,NA,NA,NA,NA,NA,0.123156458289239,0.585213359036001,NA,"diet"
"Tannerellaceae","Female","week 5","fixed",NA,"dietHFHS",-0.0140478999004154,0.00503370074365884,-2.79076977671192,21.3244811750192,0.0108539624325943,-0.0245063631605388,-0.00358943664029208,-2.79076977671192,0.334577978669227,NA,0.0217079248651887,"diet"
"Tannerellaceae","Female","week 5","ran_pars","dam_cage","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.334577978669227,NA,NA,"diet"
"Tannerellaceae","Female","week 5","ran_pars","cohort","sd__(Intercept)",0.0116274464282515,NA,NA,NA,NA,NA,NA,NA,0.334577978669227,NA,NA,"diet"
"Tannerellaceae","Female","week 5","ran_pars","Residual","sd__Observation",0.0101186603709987,NA,NA,NA,NA,NA,NA,NA,0.334577978669227,NA,NA,"diet"
"Ruminococcaceae","Male","week 5","fixed",NA,"dietHFHS",0.00436811869542709,0.0056170809271605,0.777649236689068,10.3677073295732,0.45415537731638,-0.0080876094389632,0.0168238468298174,0.777649236689068,0.0632985882139008,NA,0.45415537731638,"diet"
"Ruminococcaceae","Male","week 5","ran_pars","dam_cage","sd__(Intercept)",0.00743104701875163,NA,NA,NA,NA,NA,NA,NA,0.0632985882139008,NA,NA,"diet"
"Ruminococcaceae","Male","week 5","ran_pars","cohort","sd__(Intercept)",3.39182490501622e-07,NA,NA,NA,NA,NA,NA,NA,0.0632985882139008,NA,NA,"diet"
"Ruminococcaceae","Male","week 5","ran_pars","Residual","sd__Observation",0.00858241900763473,NA,NA,NA,NA,NA,NA,NA,0.0632985882139008,NA,NA,"diet"
"Tannerellaceae","Male","week 5","fixed",NA,"dietHFHS",-0.0265020892479235,0.00296761764506587,-8.93042582220368,8.57328807669466,1.25447083914858e-05,-0.0332665872629399,-0.0197375912329072,-8.93042582220368,0.804279581959258,NA,1.25447083914858e-05,"diet"
"Tannerellaceae","Male","week 5","ran_pars","dam_cage","sd__(Intercept)",0.00193346534188239,NA,NA,NA,NA,NA,NA,NA,0.804279581959258,NA,NA,"diet"
"Tannerellaceae","Male","week 5","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.804279581959258,NA,NA,"diet"
"Tannerellaceae","Male","week 5","ran_pars","Residual","sd__Observation",0.00667738419644786,NA,NA,NA,NA,NA,NA,NA,0.804279581959258,NA,NA,"diet"
"Peptostreptococcaceae","Male","week 10","fixed",NA,"dietHFHS",-0.00764184786807072,0.00640141432372294,-1.19377491935663,8.42961024931287,0.265077212205081,-0.0222736037481017,0.00698990801196028,-1.19377491935663,0.0651128086698005,0.584944578347522,0.265077212205081,"diet"
"Peptostreptococcaceae","Male","week 10","ran_pars","dam_cage","sd__(Intercept)",0.00802059015397847,NA,NA,NA,NA,NA,NA,NA,0.0651128086698005,0.584944578347522,NA,"diet"
"Peptostreptococcaceae","Male","week 10","ran_pars","cohort","sd__(Intercept)",0.00756923881891126,NA,NA,NA,NA,NA,NA,NA,0.0651128086698005,0.584944578347522,NA,"diet"
"Peptostreptococcaceae","Male","week 10","ran_pars","Residual","sd__Observation",0.00985439407851442,NA,NA,NA,NA,NA,NA,NA,0.0651128086698005,0.584944578347522,NA,"diet"
"Marinifilaceae","Female","week 5","fixed",NA,"dietHFHS",-0.00437426798403591,0.00675307724670444,-0.647744402179109,7.77261303232831,0.535809695062324,-0.0200265486143585,0.0112780126462867,-0.647744402179109,0.125501316218839,NA,0.535809695062324,"diet"
"Marinifilaceae","Female","week 5","ran_pars","dam_cage","sd__(Intercept)",0.00966138827113155,NA,NA,NA,NA,NA,NA,NA,0.125501316218839,NA,NA,"diet"
"Marinifilaceae","Female","week 5","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.125501316218839,NA,NA,"diet"
"Marinifilaceae","Female","week 5","ran_pars","Residual","sd__Observation",0.0058975622410159,NA,NA,NA,NA,NA,NA,NA,0.125501316218839,NA,NA,"diet"
"Desulfovibrionaceae","Male","week 10","fixed",NA,"dietHFHS",0.0055488265596795,0.00446470535188421,1.24282032572155,21.9999999999978,0.227017701280182,-0.00371040562572019,0.0148080587450792,1.24282032572155,0.0629304292342624,NA,0.227017701280182,"diet"
"Desulfovibrionaceae","Male","week 10","ran_pars","dam_cage","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.0629304292342624,NA,NA,"diet"
"Desulfovibrionaceae","Male","week 10","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.0629304292342624,NA,NA,"diet"
"Desulfovibrionaceae","Male","week 10","ran_pars","Residual","sd__Observation",0.0109362499639895,NA,NA,NA,NA,NA,NA,NA,0.0629304292342624,NA,NA,"diet"
"Desulfovibrionaceae","Female","week 5","fixed",NA,"dietHFHS",0.0090960879079943,0.00493663428160108,1.8425687197238,6.79641580975194,0.109204042090884,-0.00264845690049316,0.0208406327164818,1.8425687197238,0.193713964781731,NA,0.109204042090884,"diet"
"Desulfovibrionaceae","Female","week 5","ran_pars","dam_cage","sd__(Intercept)",0.00454788701724327,NA,NA,NA,NA,NA,NA,NA,0.193713964781731,NA,NA,"diet"
"Desulfovibrionaceae","Female","week 5","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.193713964781731,NA,NA,"diet"
"Desulfovibrionaceae","Female","week 5","ran_pars","Residual","sd__Observation",0.00947830020708348,NA,NA,NA,NA,NA,NA,NA,0.193713964781731,NA,NA,"diet"
"Clostridiaceae","Female","week 5","fixed",NA,"dietHFHS",0.0111936086500782,0.0035376606580683,3.1641272954061,21.5378097879351,0.00457691263874179,0.00384781042344206,0.0185394068767144,3.1641272954061,0.363427439026659,NA,0.00915382527748358,"diet"
"Clostridiaceae","Female","week 5","ran_pars","dam_cage","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.363427439026659,NA,NA,"diet"
"Clostridiaceae","Female","week 5","ran_pars","cohort","sd__(Intercept)",0.00456274827690771,NA,NA,NA,NA,NA,NA,NA,0.363427439026659,NA,NA,"diet"
"Clostridiaceae","Female","week 5","ran_pars","Residual","sd__Observation",0.00756653293438499,NA,NA,NA,NA,NA,NA,NA,0.363427439026659,NA,NA,"diet"
"Atopobiaceae","Male","week 5","fixed",NA,"dietHFHS",0.00429337220618355,0.00395145254495423,1.08653011957993,21.9999999999587,0.289006438815678,-0.00390143880589875,0.0124881832182658,1.08653011957993,0.0488222068153382,NA,0.334199391156847,"diet"
"Atopobiaceae","Male","week 5","ran_pars","dam_cage","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.0488222068153382,NA,NA,"diet"
"Atopobiaceae","Male","week 5","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.0488222068153382,NA,NA,"diet"
"Atopobiaceae","Male","week 5","ran_pars","Residual","sd__Observation",0.00967904247795987,NA,NA,NA,NA,NA,NA,NA,0.0488222068153382,NA,NA,"diet"
"Deferribacteraceae","Male","week 10","fixed",NA,"dietHFHS",-0.00220330175594285,0.00312078203071603,-0.706009498342737,19.4706494809823,0.488544616048735,-0.00872450358943435,0.00431790007754865,-0.706009498342737,0.0243570039996675,NA,0.488544616048735,"diet"
"Deferribacteraceae","Male","week 10","ran_pars","dam_cage","sd__(Intercept)",4.87671118048265e-10,NA,NA,NA,NA,NA,NA,NA,0.0243570039996675,NA,NA,"diet"
"Deferribacteraceae","Male","week 10","ran_pars","cohort","sd__(Intercept)",0.00900616205717476,NA,NA,NA,NA,NA,NA,NA,0.0243570039996675,NA,NA,"diet"
"Deferribacteraceae","Male","week 10","ran_pars","Residual","sd__Observation",0.0071222828930145,NA,NA,NA,NA,NA,NA,NA,0.0243570039996675,NA,NA,"diet"
"Desulfovibrionaceae","Male","week 5","fixed",NA,"dietHFHS",0.00339685190605543,0.00392912031180971,0.86453242366887,10.0366736503194,0.407483112941564,-0.00535343957843909,0.01214714339055,0.86453242366887,0.0411917876895431,NA,0.407483112941564,"diet"
"Desulfovibrionaceae","Male","week 5","ran_pars","dam_cage","sd__(Intercept)",0.00321352620653023,NA,NA,NA,NA,NA,NA,NA,0.0411917876895431,NA,NA,"diet"
"Desulfovibrionaceae","Male","week 5","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.0411917876895431,NA,NA,"diet"
"Desulfovibrionaceae","Male","week 5","ran_pars","Residual","sd__Observation",0.00837045127607347,NA,NA,NA,NA,NA,NA,NA,0.0411917876895431,NA,NA,"diet"
"[Eubacterium] coprostanoligenes group","Male","week 5","fixed",NA,"dietHFHS",0.00194301784308792,0.00314099393302447,0.61859968039384,7.79086163218081,0.553830901814186,-0.00533411123769482,0.00922014692387067,0.61859968039384,0.0206164478859725,0.337709762806301,0.894458287862739,"diet"
"[Eubacterium] coprostanoligenes group","Male","week 5","ran_pars","dam_cage","sd__(Intercept)",0.00352065825238806,NA,NA,NA,NA,NA,NA,NA,0.0206164478859725,0.337709762806301,NA,"diet"
"[Eubacterium] coprostanoligenes group","Male","week 5","ran_pars","cohort","sd__(Intercept)",0.0016591531036005,NA,NA,NA,NA,NA,NA,NA,0.0206164478859725,0.337709762806301,NA,"diet"
"[Eubacterium] coprostanoligenes group","Male","week 5","ran_pars","Residual","sd__Observation",0.00562478274054391,NA,NA,NA,NA,NA,NA,NA,0.0206164478859725,0.337709762806301,NA,"diet"
"Marinifilaceae","Female","week 10","fixed",NA,"dietHFHS",-0.00309042680427098,0.00536415146825276,-0.576125939500663,7.92924355220066,0.58051014278158,-0.0154794219781421,0.00929856836960009,-0.576125939500663,0.0696894822995188,NA,0.58051014278158,"diet"
"Marinifilaceae","Female","week 10","ran_pars","dam_cage","sd__(Intercept)",0.00734194521915871,NA,NA,NA,NA,NA,NA,NA,0.0696894822995188,NA,NA,"diet"
"Marinifilaceae","Female","week 10","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.0696894822995188,NA,NA,"diet"
"Marinifilaceae","Female","week 10","ran_pars","Residual","sd__Observation",0.00576714028141371,NA,NA,NA,NA,NA,NA,NA,0.0696894822995188,NA,NA,"diet"
"[Eubacterium] coprostanoligenes group","Female","week 10","fixed",NA,"dietHFHS",0.00123082092396815,0.00473318690510369,0.260040634068555,6.63872185756439,0.802711802525912,-0.0100860505336959,0.0125476923816322,0.260040634068555,0.00560965401834436,0.641912751562883,0.802711802525912,"diet"
"[Eubacterium] coprostanoligenes group","Female","week 10","ran_pars","dam_cage","sd__(Intercept)",0.00633765075353082,NA,NA,NA,NA,NA,NA,NA,0.00560965401834436,0.641912751562883,NA,"diet"
