"order","sex","timepoint","effect","group","term","estimate","std.error","statistic","df","p.value","conf.low","conf.high","effect_size","R2_marginal","R2_conditional","p.adj","comparison_type"
"Clostridiales","Female","week 5","ran_pars","dam_cage","sd__(Intercept)",0.00138705396014718,NA,NA,NA,NA,NA,NA,NA,0.257264954999655,0.492877993319444,NA,"treatment"
"Clostridiales","Female","week 5","ran_pars","cohort","sd__(Intercept)",0.00390110040557689,NA,NA,NA,NA,NA,NA,NA,0.257264954999655,0.492877993319444,NA,"treatment"
"Clostridiales","Female","week 5","ran_pars","Residual","sd__Observation",0.00607426432622577,NA,NA,NA,NA,NA,NA,NA,0.257264954999655,0.492877993319444,NA,"treatment"
"Erysipelotrichales","Female","week 5","fixed",NA,"treatmentFOS+GOS",0.00625156580962986,0.00526120982264087,1.18823731049979,10.5158433922761,0.260883080277373,-0.0053936592503447,0.0178967908696044,1.18823731049979,0.0890856622647962,0.838910821178045,0.562047628823407,"treatment"
"Erysipelotrichales","Female","week 5","fixed",NA,"treatmentB. longum APC1472",0.000549677975964953,0.00518771680083222,0.105957591184772,11.319639011993,0.917470457219162,-0.0108291955561243,0.0119285515080542,0.105957591184772,0.0890856622647962,0.838910821178045,0.917470457219162,"treatment"
"Erysipelotrichales","Female","week 5","ran_pars","dam_cage","sd__(Intercept)",0.00719714911182337,NA,NA,NA,NA,NA,NA,NA,0.0890856622647962,0.838910821178045,NA,"treatment"
"Erysipelotrichales","Female","week 5","ran_pars","cohort","sd__(Intercept)",0.00401368993236587,NA,NA,NA,NA,NA,NA,NA,0.0890856622647962,0.838910821178045,NA,"treatment"
"Erysipelotrichales","Female","week 5","ran_pars","Residual","sd__Observation",0.00381958137712867,NA,NA,NA,NA,NA,NA,NA,0.0890856622647962,0.838910821178045,NA,"treatment"
"Deferribacterales","Male","week 10","fixed",NA,"treatmentFOS+GOS",-0.00465344342595749,0.00309942404370681,-1.50138972929697,9.65694794940227,0.165224634415709,-0.0115927890054084,0.00228590215349341,-1.50138972929697,0.0977463319022287,0.500898535204617,0.330449268831419,"treatment"
"Deferribacterales","Male","week 10","fixed",NA,"treatmentB. longum APC1472",-0.00466363223435588,0.00312789819155306,-1.49097954880696,10.4522426966207,0.16551566615962,-0.0115923647147121,0.00226510024600037,-1.49097954880696,0.0977463319022287,0.500898535204617,0.330449268831419,"treatment"
"Deferribacterales","Male","week 10","ran_pars","dam_cage","sd__(Intercept)",0.00374758439599351,NA,NA,NA,NA,NA,NA,NA,0.0977463319022287,0.500898535204617,NA,"treatment"
"Deferribacterales","Male","week 10","ran_pars","cohort","sd__(Intercept)",0.00247258130367795,NA,NA,NA,NA,NA,NA,NA,0.0977463319022287,0.500898535204617,NA,"treatment"
"Deferribacterales","Male","week 10","ran_pars","Residual","sd__Observation",0.00499555944559733,NA,NA,NA,NA,NA,NA,NA,0.0977463319022287,0.500898535204617,NA,"treatment"
"Clostridiales","Male","week 10","fixed",NA,"treatmentFOS+GOS",-0.000851044676324709,0.00440255089606572,-0.193307174957417,11.6478927778399,0.850048145959123,-0.0104756382274504,0.008773548874801,-0.193307174957417,0.165765000696313,0.973427273646137,1,"treatment"
"Clostridiales","Male","week 10","fixed",NA,"treatmentB. longum APC1472",0.00652908440609785,0.00439958814650254,1.48402172855388,11.5957939592689,0.164469210651521,-0.00309398587768743,0.0161521546898831,1.48402172855388,0.165765000696313,0.973427273646137,0.493407631954562,"treatment"
"Clostridiales","Male","week 10","ran_pars","dam_cage","sd__(Intercept)",0.00716763414707315,NA,NA,NA,NA,NA,NA,NA,0.165765000696313,0.973427273646137,NA,"treatment"
"Clostridiales","Male","week 10","ran_pars","cohort","sd__(Intercept)",0.00160403698718236,NA,NA,NA,NA,NA,NA,NA,0.165765000696313,0.973427273646137,NA,"treatment"
"Clostridiales","Male","week 10","ran_pars","Residual","sd__Observation",0.00133226459642337,NA,NA,NA,NA,NA,NA,NA,0.165765000696313,0.973427273646137,NA,"treatment"
"Burkholderiales","Female","week 10","fixed",NA,"treatmentFOS+GOS",0.00961080178652248,0.00192582522265087,4.99048494821008,33.9999999998947,1.76724681212549e-05,0.00569705405188424,0.0135245495211607,4.99048494821008,0.491448855041864,NA,5.30174043637648e-05,"treatment"
"Burkholderiales","Female","week 10","fixed",NA,"treatmentB. longum APC1472",-0.000301897358911292,0.00188842699808961,-0.159867105912328,34.0000000000977,0.873931746919485,-0.00413964275702583,0.00353584803920325,-0.159867105912328,0.491448855041864,NA,1,"treatment"
"Burkholderiales","Female","week 10","ran_pars","dam_cage","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.491448855041864,NA,NA,"treatment"
"Burkholderiales","Female","week 10","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.491448855041864,NA,NA,"treatment"
"Burkholderiales","Female","week 10","ran_pars","Residual","sd__Observation",0.00471728912927644,NA,NA,NA,NA,NA,NA,NA,0.491448855041864,NA,NA,"treatment"
"Burkholderiales","Male","week 10","fixed",NA,"treatmentFOS+GOS",0.0124127951900531,0.00181431448139741,6.84158965676808,10.7314634200415,3.16627595443526e-05,0.00840729056210744,0.0164182998179987,6.84158965676808,0.624069677226798,0.724838207930534,9.49882786330577e-05,"treatment"
"Burkholderiales","Male","week 10","fixed",NA,"treatmentB. longum APC1472",0.000684610387941516,0.00184926601640987,0.370206547823015,12.3510853719011,0.717499253784354,-0.00333192805079209,0.00470114882667512,0.370206547823015,0.624069677226798,0.724838207930534,1,"treatment"
"Burkholderiales","Male","week 10","ran_pars","dam_cage","sd__(Intercept)",0.00134647330345049,NA,NA,NA,NA,NA,NA,NA,0.624069677226798,0.724838207930534,NA,"treatment"
"Burkholderiales","Male","week 10","ran_pars","cohort","sd__(Intercept)",0.00192617125481515,NA,NA,NA,NA,NA,NA,NA,0.624069677226798,0.724838207930534,NA,"treatment"
"Burkholderiales","Male","week 10","ran_pars","Residual","sd__Observation",0.00388350688425654,NA,NA,NA,NA,NA,NA,NA,0.624069677226798,0.724838207930534,NA,"treatment"
"Burkholderiales","Male","week 5","fixed",NA,"treatmentFOS+GOS",0.00498670272717904,0.00281887375192246,1.76904081773017,14.2318601107296,0.098303888431012,-0.00104995256601265,0.0110233580203707,1.76904081773017,0.227061575911258,NA,0.294911665293036,"treatment"
"Burkholderiales","Male","week 5","fixed",NA,"treatmentB. longum APC1472",0.000840677136889808,0.0028388513018631,0.296132853572881,14.6090031335962,0.771296605233965,-0.00522432678255294,0.00690568105633256,0.296132853572881,0.227061575911258,NA,0.771296605233965,"treatment"
"Burkholderiales","Male","week 5","ran_pars","dam_cage","sd__(Intercept)",0.00375968405300405,NA,NA,NA,NA,NA,NA,NA,0.227061575911258,NA,NA,"treatment"
"Burkholderiales","Male","week 5","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.227061575911258,NA,NA,"treatment"
"Burkholderiales","Male","week 5","ran_pars","Residual","sd__Observation",0.00412639740113238,NA,NA,NA,NA,NA,NA,NA,0.227061575911258,NA,NA,"treatment"
"Coriobacteriales","Female","week 5","fixed",NA,"treatmentFOS+GOS",0.00010274346505022,0.00234276398712237,0.0438556617802633,9.90863999321652,0.965890652842537,-0.00512379126025503,0.00532927819035547,0.0438556617802633,0.0212613182346498,0.605350830939517,1,"treatment"
"Coriobacteriales","Female","week 5","fixed",NA,"treatmentB. longum APC1472",-0.0013321735070787,0.00232361761510779,-0.573318733003708,10.7713364098498,0.578201822845667,-0.00645969883471063,0.00379535182055324,-0.573318733003708,0.0212613182346498,0.605350830939517,1,"treatment"
"Coriobacteriales","Female","week 5","ran_pars","dam_cage","sd__(Intercept)",0.00276177508954773,NA,NA,NA,NA,NA,NA,NA,0.0212613182346498,0.605350830939517,NA,"treatment"
"Coriobacteriales","Female","week 5","ran_pars","cohort","sd__(Intercept)",0.00217681830670623,NA,NA,NA,NA,NA,NA,NA,0.0212613182346498,0.605350830939517,NA,"treatment"
"Coriobacteriales","Female","week 5","ran_pars","Residual","sd__Observation",0.00289054311921568,NA,NA,NA,NA,NA,NA,NA,0.0212613182346498,0.605350830939517,NA,"treatment"
"Coriobacteriales","Female","week 10","fixed",NA,"treatmentFOS+GOS",-0.00165367907489822,0.0031408101033499,-0.526513549206445,9.22026915614802,0.610961412002602,-0.00873289529542553,0.0054255371456291,-0.526513549206445,0.0714021252947534,0.704069462216184,0.610961412002602,"treatment"
"Coriobacteriales","Female","week 10","fixed",NA,"treatmentB. longum APC1472",-0.00344881146865313,0.00302622398033395,-1.1396418411411,10.117788274762,0.280696734683604,-0.0101810335099763,0.00328341057267004,-1.1396418411411,0.0714021252947534,0.704069462216184,0.561393469367208,"treatment"
"Coriobacteriales","Female","week 10","ran_pars","dam_cage","sd__(Intercept)",0.00423401814008203,NA,NA,NA,NA,NA,NA,NA,0.0714021252947534,0.704069462216184,NA,"treatment"
"Coriobacteriales","Female","week 10","ran_pars","cohort","sd__(Intercept)",0.000616277481029593,NA,NA,NA,NA,NA,NA,NA,0.0714021252947534,0.704069462216184,NA,"treatment"
"Coriobacteriales","Female","week 10","ran_pars","Residual","sd__Observation",0.00292625592966416,NA,NA,NA,NA,NA,NA,NA,0.0714021252947534,0.704069462216184,NA,"treatment"
"Burkholderiales","Female","week 5","fixed",NA,"treatmentFOS+GOS",0.00861605911790926,0.00115466907954957,7.46192937050877,5.43683899757088,0.000470442053809059,0.00571820472799788,0.0115139135078206,7.46192937050877,0.709499037800209,0.74308067138553,0.00141132616142718,"treatment"
"Burkholderiales","Female","week 5","fixed",NA,"treatmentB. longum APC1472",0.000411949060213346,0.00112428199840817,0.366410794441794,5.94941052980321,0.726735815809536,-0.0023447502918737,0.00316864841230039,0.366410794441794,0.709499037800209,0.74308067138553,1,"treatment"
"Burkholderiales","Female","week 5","ran_pars","dam_cage","sd__(Intercept)",0.000829606394781116,NA,NA,NA,NA,NA,NA,NA,0.709499037800209,0.74308067138553,NA,"treatment"
"Burkholderiales","Female","week 5","ran_pars","cohort","sd__(Intercept)",0.000256247314122622,NA,NA,NA,NA,NA,NA,NA,0.709499037800209,0.74308067138553,NA,"treatment"
"Burkholderiales","Female","week 5","ran_pars","Residual","sd__Observation",0.00240163539339025,NA,NA,NA,NA,NA,NA,NA,0.709499037800209,0.74308067138553,NA,"treatment"
"Clostridiales","Male","week 5","fixed",NA,"treatmentFOS+GOS",-0.00226777969758379,0.00161703892984902,-1.40242739721519,11.020880979516,0.188322748629556,-0.00582603583478064,0.00129047643961306,-1.40242739721519,0.0879969515300859,0.732789680791909,0.376645497259112,"treatment"
"Clostridiales","Male","week 5","fixed",NA,"treatmentB. longum APC1472",-0.000972026165916352,0.00162119673849128,-0.599573230588249,11.3148845723123,0.560605212764581,-0.00452817809932428,0.00258412576749157,-0.599573230588249,0.0879969515300859,0.732789680791909,0.560605212764581,"treatment"
"Clostridiales","Male","week 5","ran_pars","dam_cage","sd__(Intercept)",0.0023912556363977,NA,NA,NA,NA,NA,NA,NA,0.0879969515300859,0.732789680791909,NA,"treatment"
"Clostridiales","Male","week 5","ran_pars","cohort","sd__(Intercept)",0.000940538629735674,NA,NA,NA,NA,NA,NA,NA,0.0879969515300859,0.732789680791909,NA,"treatment"
"Clostridiales","Male","week 5","ran_pars","Residual","sd__Observation",0.00165416135341297,NA,NA,NA,NA,NA,NA,NA,0.0879969515300859,0.732789680791909,NA,"treatment"
"Staphylococcales","Male","week 10","fixed",NA,"treatmentFOS+GOS",-0.000963171981006676,0.000792187791726941,-1.21583795037664,9.43677022428038,0.253585638664493,-0.00274266111401259,0.000816317151999235,-1.21583795037664,0.0621351845243812,NA,0.507171277328986,"treatment"
"Staphylococcales","Male","week 10","fixed",NA,"treatmentB. longum APC1472",-0.000947071831736503,0.00080483663382403,-1.17672555141615,10.1157601205432,0.266252083986258,-0.00273758182650671,0.000843438163033705,-1.17672555141615,0.0621351845243812,NA,0.507171277328986,"treatment"
"Staphylococcales","Male","week 10","ran_pars","dam_cage","sd__(Intercept)",0.000591189908427126,NA,NA,NA,NA,NA,NA,NA,0.0621351845243812,NA,NA,"treatment"
"Staphylococcales","Male","week 10","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.0621351845243812,NA,NA,"treatment"
"Staphylococcales","Male","week 10","ran_pars","Residual","sd__Observation",0.00176182385121869,NA,NA,NA,NA,NA,NA,NA,0.0621351845243812,NA,NA,"treatment"
"Clostridiales","Female","week 10","fixed",NA,"treatmentFOS+GOS",-0.00115808652189727,0.000849108249046677,-1.36388560963515,9.40542001070081,0.204350250601319,-0.00306635545045395,0.000750182406659418,-1.36388560963515,0.116182851635298,0.783412875152492,0.613050751803958,"treatment"
"Clostridiales","Female","week 10","fixed",NA,"treatmentB. longum APC1472",0.000221969108934947,0.000851240137596914,0.26075968358538,10.6211618960526,0.79926421213942,-0.00165978344090949,0.00210372165877939,0.26075968358538,0.116182851635298,0.783412875152492,0.79926421213942,"treatment"
"Clostridiales","Female","week 10","ran_pars","dam_cage","sd__(Intercept)",0.00107533185746163,NA,NA,NA,NA,NA,NA,NA,0.116182851635298,0.783412875152492,NA,"treatment"
"Clostridiales","Female","week 10","ran_pars","cohort","sd__(Intercept)",0.000995221660481964,NA,NA,NA,NA,NA,NA,NA,0.116182851635298,0.783412875152492,NA,"treatment"
"Clostridiales","Female","week 10","ran_pars","Residual","sd__Observation",0.000834785318597523,NA,NA,NA,NA,NA,NA,NA,0.116182851635298,0.783412875152492,NA,"treatment"
"Christensenellales","Female","week 5","fixed",NA,"treatmentFOS+GOS",-0.00298058895092258,0.000437459925993583,-6.81339883682581,33.9999999995936,7.71997861433418e-08,-0.00386961448356997,-0.0020915634182752,-6.81339883682581,0.597559530645436,NA,1.54399572286684e-07,"treatment"
"Christensenellales","Female","week 5","fixed",NA,"treatmentB. longum APC1472",-0.00051177076109552,0.000428964749818487,-1.19303686681032,33.9999999997766,0.241114081925977,-0.0013835320186052,0.000359990496414161,-1.19303686681032,0.597559530645436,NA,0.241114081925977,"treatment"
"Christensenellales","Female","week 5","ran_pars","dam_cage","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.597559530645436,NA,NA,"treatment"
"Christensenellales","Female","week 5","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.597559530645436,NA,NA,"treatment"
"Christensenellales","Female","week 5","ran_pars","Residual","sd__Observation",0.00107155360159997,NA,NA,NA,NA,NA,NA,NA,0.597559530645436,NA,NA,"treatment"
"Peptococcales","Male","week 10","fixed",NA,"treatmentFOS+GOS",-0.00129735853009536,0.000526159950338016,-2.46571129038215,10.9425827206244,0.0314628826514822,-0.00245617058198028,-0.000138546478210441,-2.46571129038215,0.336730437654639,NA,0.0629257653029644,"treatment"
"Peptococcales","Male","week 10","fixed",NA,"treatmentB. longum APC1472",0.000149769800956422,0.000531380070387321,0.281850617482238,11.2205093769055,0.783188681703241,-0.00101699168968687,0.00131653129159971,0.281850617482238,0.336730437654639,NA,0.783188681703241,"treatment"
"Peptococcales","Male","week 10","ran_pars","dam_cage","sd__(Intercept)",0.000604891771166537,NA,NA,NA,NA,NA,NA,NA,0.336730437654639,NA,NA,"treatment"
"Peptococcales","Male","week 10","ran_pars","cohort","sd__(Intercept)",8.70860213735046e-05,NA,NA,NA,NA,NA,NA,NA,0.336730437654639,NA,NA,"treatment"
"Peptococcales","Male","week 10","ran_pars","Residual","sd__Observation",0.00093603685387649,NA,NA,NA,NA,NA,NA,NA,0.336730437654639,NA,NA,"treatment"
"Peptococcales","Male","week 5","fixed",NA,"treatmentFOS+GOS",-0.000192480908798149,0.000506534255817556,-0.379995837571697,6.24828649786351,0.71653131504023,-0.0014200842223404,0.0010351224047441,-0.379995837571697,0.0833048535581192,0.472115061811581,0.71653131504023,"treatment"
"Peptococcales","Male","week 5","fixed",NA,"treatmentB. longum APC1472",0.000678225050589411,0.000516881149009749,1.31214893769828,7.62890390758563,0.227571847574623,-0.000523872963965335,0.00188032306514416,1.31214893769828,0.0833048535581192,0.472115061811581,0.455143695149246,"treatment"
"Peptococcales","Male","week 5","ran_pars","dam_cage","sd__(Intercept)",0.000504279765598828,NA,NA,NA,NA,NA,NA,NA,0.0833048535581192,0.472115061811581,NA,"treatment"
"Peptococcales","Male","week 5","ran_pars","cohort","sd__(Intercept)",0.000642232982049564,NA,NA,NA,NA,NA,NA,NA,0.0833048535581192,0.472115061811581,NA,"treatment"
"Peptococcales","Male","week 5","ran_pars","Residual","sd__Observation",0.000951450050402728,NA,NA,NA,NA,NA,NA,NA,0.0833048535581192,0.472115061811581,NA,"treatment"
"Christensenellales","Female","week 10","fixed",NA,"treatmentFOS+GOS",-0.00201808809240978,0.000276177616954017,-7.30721089807141,34.0000000000765,1.83002072173419e-08,-0.00257934853806099,-0.00145682764675857,-7.30721089807141,0.599511777855124,NA,3.66004144346839e-08,"treatment"
"Christensenellales","Female","week 10","fixed",NA,"treatmentB. longum APC1472",-0.00117294050530433,0.000270814434243478,-4.33115948409821,34.0000000000258,0.000124145555578254,-0.00172330165233961,-0.000622579358269053,-4.33115948409821,0.599511777855124,NA,0.000124145555578254,"treatment"
"Christensenellales","Female","week 10","ran_pars","dam_cage","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.599511777855124,NA,NA,"treatment"
"Christensenellales","Female","week 10","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.599511777855124,NA,NA,"treatment"
"Christensenellales","Female","week 10","ran_pars","Residual","sd__Observation",0.000676494239915165,NA,NA,NA,NA,NA,NA,NA,0.599511777855124,NA,NA,"treatment"
"Christensenellales","Male","week 10","fixed",NA,"treatmentFOS+GOS",-0.00189011840272752,0.000313012414772007,-6.03847743260997,9.15843790270494,0.000179962138996934,-0.00259633879586707,-0.00118389800958796,-6.03847743260997,0.531955568695469,0.741408401526839,0.000539886416990803,"treatment"
"Christensenellales","Male","week 10","fixed",NA,"treatmentB. longum APC1472",-0.00017276478655359,0.00032107187150687,-0.538087580649037,10.4252317453473,0.601814658042807,-0.00088422185552701,0.00053869228241983,-0.538087580649037,0.531955568695469,0.741408401526839,0.601814658042807,"treatment"
"Christensenellales","Male","week 10","ran_pars","dam_cage","sd__(Intercept)",0.000288451842453184,NA,NA,NA,NA,NA,NA,NA,0.531955568695469,0.741408401526839,NA,"treatment"
"Christensenellales","Male","week 10","ran_pars","cohort","sd__(Intercept)",0.0004677751794954,NA,NA,NA,NA,NA,NA,NA,0.531955568695469,0.741408401526839,NA,"treatment"
"Christensenellales","Male","week 10","ran_pars","Residual","sd__Observation",0.000610633406704348,NA,NA,NA,NA,NA,NA,NA,0.531955568695469,0.741408401526839,NA,"treatment"
"Christensenellales","Male","week 5","fixed",NA,"treatmentFOS+GOS",-0.000964862256287062,0.000262980139943531,-3.66895483626346,30.0905724287354,0.000937028245166219,-0.00150187157096324,-0.000427852941610886,-3.66895483626346,0.535432476652631,NA,0.00281108473549866,"treatment"
"Christensenellales","Male","week 5","fixed",NA,"treatmentB. longum APC1472",0.000621306642194582,0.000276609909208521,2.24614744993178,31.0984136152516,0.0319382612146057,5.72293639432155e-05,0.00118538392044595,2.24614744993178,0.535432476652631,NA,0.0319382612146057,"treatment"
"Christensenellales","Male","week 5","ran_pars","dam_cage","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.535432476652631,NA,NA,"treatment"
"Christensenellales","Male","week 5","ran_pars","cohort","sd__(Intercept)",0.000929274342675457,NA,NA,NA,NA,NA,NA,NA,0.535432476652631,NA,NA,"treatment"
"Christensenellales","Male","week 5","ran_pars","Residual","sd__Observation",0.000621667145647511,NA,NA,NA,NA,NA,NA,NA,0.535432476652631,NA,NA,"treatment"
"Enterobacterales","Female","week 10","fixed",NA,"treatmentFOS+GOS",-0.000303034682582305,0.000382156200944304,-0.792960265549819,25.8975879302841,0.435005871460355,-0.00108871921911682,0.000482649853952205,-0.792960265549819,0.0215956199375228,NA,0.87001174292071,"treatment"
"Enterobacterales","Female","week 10","fixed",NA,"treatmentB. longum APC1472",-3.19412440303721e-05,0.000374963710885138,-0.0851848941727498,24.3617975711328,0.932810608803741,-0.000805220563100616,0.000741338075039872,-0.0851848941727498,0.0215956199375228,NA,0.932810608803741,"treatment"
"Enterobacterales","Female","week 10","ran_pars","dam_cage","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.0215956199375228,NA,NA,"treatment"
"Enterobacterales","Female","week 10","ran_pars","cohort","sd__(Intercept)",0.000124737043004228,NA,NA,NA,NA,NA,NA,NA,0.0215956199375228,NA,NA,"treatment"
"Enterobacterales","Female","week 10","ran_pars","Residual","sd__Observation",0.000919315390703823,NA,NA,NA,NA,NA,NA,NA,0.0215956199375228,NA,NA,"treatment"
"Peptococcales","Female","week 5","fixed",NA,"treatmentFOS+GOS",-0.00113102642408196,0.000368251294305468,-3.07134405655003,23.6499384268858,0.00529143093317323,-0.00189165551378005,-0.000370397334383862,-3.07134405655003,0.340795042715817,NA,0.0105828618663465,"treatment"
"Peptococcales","Female","week 5","fixed",NA,"treatmentB. longum APC1472",0.000322634603908538,0.000361702792787003,0.891988147015853,20.6710414851594,0.382665500819495,-0.000430297082261452,0.00107556629007853,0.891988147015853,0.340795042715817,NA,0.382665500819495,"treatment"
"Peptococcales","Female","week 5","ran_pars","dam_cage","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.340795042715817,NA,NA,"treatment"
"Peptococcales","Female","week 5","ran_pars","cohort","sd__(Intercept)",0.000153242357929348,NA,NA,NA,NA,NA,NA,NA,0.340795042715817,NA,NA,"treatment"
"Peptococcales","Female","week 5","ran_pars","Residual","sd__Observation",0.000877380943102831,NA,NA,NA,NA,NA,NA,NA,0.340795042715817,NA,NA,"treatment"
"Peptococcales","Female","week 10","fixed",NA,"treatmentFOS+GOS",-0.000618987681201623,0.000296487371746124,-2.08773708490913,33.9999999991303,0.0443862823815181,-0.00122152251451529,-1.64528478879534e-05,-2.08773708490913,0.108228504097563,NA,0.0887725647630363,"treatment"
"Peptococcales","Female","week 10","fixed",NA,"treatmentB. longum APC1472",-0.000335047194452212,0.000290729787320639,-1.15243504128009,33.9999999989299,0.257180991825984,-0.000925881208430374,0.000255786819525951,-1.15243504128009,0.108228504097563,NA,0.257180991825984,"treatment"
"Peptococcales","Female","week 10","ran_pars","dam_cage","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.108228504097563,NA,NA,"treatment"
"Peptococcales","Female","week 10","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.108228504097563,NA,NA,"treatment"
"Peptococcales","Female","week 10","ran_pars","Residual","sd__Observation",0.000726242775956874,NA,NA,NA,NA,NA,NA,NA,0.108228504097563,NA,NA,"treatment"
"Staphylococcales","Female","week 5","fixed",NA,"treatmentFOS+GOS",-0.000750990419338828,0.000246955235728543,-3.04099816763687,10.749466705452,0.0115050092503918,-0.00129608482695858,-0.000205896011719073,-3.04099816763687,0.263451874845995,0.330475712695073,0.0230100185007836,"treatment"
"Staphylococcales","Female","week 5","fixed",NA,"treatmentB. longum APC1472",-0.000682567645432321,0.000242130933401254,-2.8190022474377,12.2375698916311,0.0152348790431207,-0.00120899198034182,-0.000156143310522822,-2.8190022474377,0.263451874845995,0.330475712695073,0.0230100185007836,"treatment"
"Staphylococcales","Female","week 5","ran_pars","dam_cage","sd__(Intercept)",0.000125115468194545,NA,NA,NA,NA,NA,NA,NA,0.263451874845995,0.330475712695073,NA,"treatment"
"Staphylococcales","Female","week 5","ran_pars","cohort","sd__(Intercept)",0.000117808168625732,NA,NA,NA,NA,NA,NA,NA,0.263451874845995,0.330475712695073,NA,"treatment"
"Staphylococcales","Female","week 5","ran_pars","Residual","sd__Observation",0.000543149887689913,NA,NA,NA,NA,NA,NA,NA,0.263451874845995,0.330475712695073,NA,"treatment"
"Rickettsiales","Male","week 10","fixed",NA,"treatmentFOS+GOS",-0.000418734784188442,0.000146345984701891,-2.86126595848469,13.5138974392054,0.0129380275255962,-0.000733678248525999,-0.000103791319850885,-2.86126595848469,0.380606012056401,NA,0.0258760550511924,"treatment"
"Rickettsiales","Male","week 10","fixed",NA,"treatmentB. longum APC1472",0.000166805286671178,0.000148635376470098,1.12224485605374,14.301013533473,0.280247522045525,-0.000151357526156639,0.000484968099498995,1.12224485605374,0.380606012056401,NA,0.280247522045525,"treatment"
"Rickettsiales","Male","week 10","ran_pars","dam_cage","sd__(Intercept)",0.000113621807366319,NA,NA,NA,NA,NA,NA,NA,0.380606012056401,NA,NA,"treatment"
"Rickettsiales","Male","week 10","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.380606012056401,NA,NA,"treatment"
"Rickettsiales","Male","week 10","ran_pars","Residual","sd__Observation",0.000321963973136937,NA,NA,NA,NA,NA,NA,NA,0.380606012056401,NA,NA,"treatment"
"Staphylococcales","Male","week 5","fixed",NA,"treatmentFOS+GOS",-0.000114037162178584,0.000117093252585202,-0.97390037137798,33.9999999992884,0.336984409667213,-0.000351999281823198,0.000123924957466029,-0.97390037137798,0.104091111104053,NA,0.601857153119241,"treatment"
"Staphylococcales","Male","week 5","fixed",NA,"treatmentB. longum APC1472",0.000125434402909579,0.000119412155968399,1.05043244460617,33.9999999994362,0.30092857655962,-0.000117240295403139,0.000368109101222297,1.05043244460617,0.104091111104053,NA,0.601857153119241,"treatment"
"Staphylococcales","Male","week 5","ran_pars","dam_cage","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.104091111104053,NA,NA,"treatment"
"Staphylococcales","Male","week 5","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.104091111104053,NA,NA,"treatment"
"Staphylococcales","Male","week 5","ran_pars","Residual","sd__Observation",0.000292498851208218,NA,NA,NA,NA,NA,NA,NA,0.104091111104053,NA,NA,"treatment"
"Rickettsiales","Female","week 10","fixed",NA,"treatmentFOS+GOS",-0.000346333255397324,9.94078066705843e-05,-3.48396435850352,32.8697793813594,0.00142083480430741,-0.000548610401685469,-0.00014405610910918,-3.48396435850352,0.35357958004736,NA,0.00426250441292223,"treatment"
"Rickettsiales","Female","week 10","fixed",NA,"treatmentB. longum APC1472",-3.497305066976e-05,0.000103195042074042,-0.338902431423661,33.9592705244244,0.736769966675576,-0.000244699873481272,0.000174753772141752,-0.338902431423661,0.35357958004736,NA,0.736769966675576,"treatment"
"Rickettsiales","Female","week 10","ran_pars","dam_cage","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.35357958004736,NA,NA,"treatment"
"Rickettsiales","Female","week 10","ran_pars","cohort","sd__(Intercept)",0.000204381732723111,NA,NA,NA,NA,NA,NA,NA,0.35357958004736,NA,NA,"treatment"
"Rickettsiales","Female","week 10","ran_pars","Residual","sd__Observation",0.000211485811491185,NA,NA,NA,NA,NA,NA,NA,0.35357958004736,NA,NA,"treatment"
"Saccharimonadales","Male","week 5","fixed",NA,"treatmentFOS+GOS",0.00022874781861392,0.000121484367478617,1.8829403598301,11.8114454738399,0.084562260873257,-3.64132830303991e-05,0.000493908920258238,1.8829403598301,0.257909448971089,NA,0.253686782619771,"treatment"
"Saccharimonadales","Male","week 5","fixed",NA,"treatmentB. longum APC1472",-6.11137335574662e-05,0.000122757746227153,-0.497840139915736,12.3275706713265,0.627358776001627,-0.000327793757817465,0.000205566290702533,-0.497840139915736,0.257909448971089,NA,0.834052463231522,"treatment"
"Saccharimonadales","Male","week 5","ran_pars","dam_cage","sd__(Intercept)",0.000139528391828456,NA,NA,NA,NA,NA,NA,NA,0.257909448971089,NA,NA,"treatment"
